id,school_id,constituent_id,activity_type,activity_name,role,start_year,end_year,record_source
12066,1,8553,Volunteer,First-Generation Alumni Network,,2014,2017,advancement_entry
12067,1,17201,Volunteer,First-Generation Alumni Network,,1960,1962,online
12068,1,16981,Volunteer,First-Generation Alumni Network,,2016,2019,crm_import
12069,1,19445,Volunteer,First-Generation Alumni Network,,,,crm_import
12070,1,19606,Volunteer,First-Generation Alumni Network,,,,crm_import
12071,1,11229,Volunteer,First-Generation Alumni Network,,1998,2000,crm_import
12072,1,18500,Volunteer,First-Generation Alumni Network,,,,online
12073,1,17704,Volunteer,First-Generation Alumni Network,,1988,1990,crm_import
12074,1,12146,Volunteer,First-Generation Alumni Network,Volunteer Coordinator,2011,2013,online
12075,1,17156,Volunteer,First-Generation Alumni Network,,,,online
12076,1,19602,Volunteer,First-Generation Alumni Network,,1998,2000,online
12077,1,6535,Volunteer,First-Generation Alumni Network,Team Lead,1994,1997,advancement_entry
12078,1,2921,Volunteer,First-Generation Alumni Network,,1988,1991,crm_import
12079,1,19841,Volunteer,First-Generation Alumni Network,,2017,2020,online
12080,1,4576,Volunteer,First-Generation Alumni Network,,,,online
12081,1,10265,Volunteer,First-Generation Alumni Network,,2013,2016,online
12082,1,15080,Volunteer,First-Generation Alumni Network,,1987,1990,advancement_entry
12083,1,18758,Volunteer,First-Generation Alumni Network,,2006,2009,advancement_entry
12084,1,3941,Volunteer,First-Generation Alumni Network,,,,crm_import
12085,1,19279,Volunteer,First-Generation Alumni Network,,2012,2014,crm_import
12086,1,10138,Volunteer,First-Generation Alumni Network,,2008,2012,crm_import
12087,1,10355,Volunteer,First-Generation Alumni Network,,2003,2006,online
12088,1,18024,Volunteer,First-Generation Alumni Network,,,,crm_import
12089,1,846,Volunteer,First-Generation Alumni Network,,1986,1990,crm_import
12090,1,2926,Volunteer,First-Generation Alumni Network,Volunteer Coordinator,,,crm_import
12091,1,7706,Volunteer,First-Generation Alumni Network,,2018,2022,crm_import
12092,1,17333,Volunteer,First-Generation Alumni Network,,1989,1991,crm_import
12093,1,16423,Volunteer,First-Generation Alumni Network,,2023,2025,online
12094,1,13853,Volunteer,First-Generation Alumni Network,,,,online
12095,1,47,Volunteer,First-Generation Alumni Network,Team Lead,,,crm_import
12096,1,14808,Volunteer,First-Generation Alumni Network,,2021,2023,crm_import
12097,1,12779,Volunteer,First-Generation Alumni Network,,,,crm_import
12098,1,4261,Volunteer,First-Generation Alumni Network,,1989,1993,advancement_entry
12099,1,16215,Volunteer,First-Generation Alumni Network,,1983,1987,crm_import
12100,1,12301,Volunteer,First-Generation Alumni Network,,1989,1992,advancement_entry
12101,1,1860,Volunteer,Food Security Initiative,,,,online
12102,1,9690,Volunteer,Food Security Initiative,,2023,2025,crm_import
12103,1,7814,Volunteer,Food Security Initiative,,2020,2024,crm_import
12104,1,11471,Volunteer,Food Security Initiative,,2004,2007,crm_import
12105,1,6296,Volunteer,Food Security Initiative,,1994,1996,crm_import
12106,1,14546,Volunteer,Food Security Initiative,,,,online
12107,1,11434,Volunteer,Food Security Initiative,,1993,1997,crm_import
12108,1,1171,Volunteer,Food Security Initiative,,,,crm_import
12109,1,18284,Volunteer,Food Security Initiative,,2022,2026,crm_import
12110,1,5024,Volunteer,Food Security Initiative,,,,crm_import
12111,1,13456,Volunteer,Food Security Initiative,,2022,2024,advancement_entry
12112,1,7733,Volunteer,Food Security Initiative,,2022,2025,crm_import
12113,1,3723,Volunteer,Food Security Initiative,,2026,,online
12114,1,19807,Volunteer,Food Security Initiative,,1963,1965,crm_import
12115,1,18404,Volunteer,Food Security Initiative,,2001,2004,crm_import
12116,1,15723,Volunteer,Food Security Initiative,,2019,2021,advancement_entry
12117,1,2293,Volunteer,Food Security Initiative,Team Lead,2000,2002,crm_import
12118,1,10350,Volunteer,Food Security Initiative,,2024,2026,crm_import
12119,1,6111,Volunteer,Food Security Initiative,,2001,2005,crm_import
12120,1,4214,Volunteer,Food Security Initiative,,,,advancement_entry
12121,1,7841,Volunteer,Food Security Initiative,,2022,2023,crm_import
12122,1,18326,Volunteer,Food Security Initiative,Member Leader,,,crm_import
12123,1,13825,Volunteer,Food Security Initiative,,,,crm_import
12124,1,6861,Volunteer,Food Security Initiative,Team Lead,1998,2000,crm_import
12125,1,6233,Volunteer,Food Security Initiative,,2005,2008,online
12126,1,12319,Volunteer,Food Security Initiative,,,,crm_import
12127,1,803,Volunteer,Food Security Initiative,Team Lead,2023,,crm_import
12128,1,8252,Volunteer,Food Security Initiative,,2014,2017,crm_import
12129,1,16352,Volunteer,Food Security Initiative,,,,crm_import
12130,1,5784,Volunteer,Food Security Initiative,,,,crm_import
12131,1,6469,Volunteer,Food Security Initiative,,,,crm_import
12132,1,5927,Volunteer,Food Security Initiative,,,,crm_import
12133,1,679,Volunteer,Food Security Initiative,,2022,2026,online
12134,1,2183,Volunteer,Food Security Initiative,,2023,2025,crm_import
12135,1,12729,Volunteer,Food Security Initiative,,1998,2002,online
12136,1,16528,Volunteer,Food Security Initiative,,2015,2018,crm_import
12137,1,16615,Volunteer,Food Security Initiative,,1968,1971,crm_import
12138,1,17047,Volunteer,Food Security Initiative,,1979,1981,crm_import
12139,1,6483,Volunteer,Food Security Initiative,Volunteer Coordinator,2001,2005,crm_import
12140,1,6680,Volunteer,Food Security Initiative,Member Leader,,,online
12141,1,1211,Volunteer,Food Security Initiative,,2000,2002,crm_import
12142,1,120,Volunteer,Food Security Initiative,,,,crm_import
12143,1,12141,Volunteer,Food Security Initiative,,1995,1997,crm_import
12144,1,7873,Volunteer,Food Security Initiative,,1998,2000,online
12145,1,602,Volunteer,Food Security Initiative,,2018,2022,crm_import
12146,1,7024,Volunteer,Food Security Initiative,,,,online
12147,1,387,Volunteer,Food Security Initiative,Team Lead,,,online
12148,1,13569,Volunteer,Food Security Initiative,,2028,,online
12149,1,9312,Volunteer,Food Security Initiative,,2024,2026,crm_import
12150,1,6073,Volunteer,Food Security Initiative,,2014,2018,crm_import
12151,1,16045,Volunteer,Food Security Initiative,,1994,1996,crm_import
12152,1,19112,Volunteer,Food Security Initiative,,,,crm_import
12153,1,9775,Volunteer,Food Security Initiative,,2022,2026,crm_import
12154,1,5952,Volunteer,Food Security Initiative,,2027,,crm_import
12155,1,8495,Volunteer,Food Security Initiative,,,,crm_import
12156,1,7009,Volunteer,Food Security Initiative,,2022,2026,crm_import
12157,1,591,Volunteer,Food Security Initiative,,2005,2007,crm_import
12158,1,15648,Volunteer,Food Security Initiative,,2019,2020,crm_import
12159,1,16951,Volunteer,Food Security Initiative,,,,crm_import
12160,1,17261,Volunteer,Food Security Initiative,,1975,1979,crm_import
12161,1,3925,Volunteer,Food Security Initiative,Team Lead,2020,2024,crm_import
12162,1,3068,Volunteer,Food Security Initiative,,2024,2026,crm_import
12163,1,9966,Volunteer,Food Security Initiative,,2019,2023,crm_import
12164,1,11530,Volunteer,Food Security Initiative,,2024,2026,crm_import
12165,1,10921,Volunteer,Food Security Initiative,,1956,1959,crm_import
12166,1,13064,Volunteer,Food Security Initiative,,2012,2016,online
12167,1,6355,Volunteer,Food Security Initiative,,2024,2026,crm_import
12168,1,1355,Volunteer,Food Security Initiative,,,,crm_import
12169,1,12062,Volunteer,Food Security Initiative,,,,crm_import
12170,1,8608,Volunteer,Food Security Initiative,,2023,2026,crm_import
12171,1,10726,Volunteer,Food Security Initiative,,,,crm_import
12172,1,14347,Volunteer,Food Security Initiative,,2015,2019,online
12173,1,19311,Volunteer,Food Security Initiative,,,,crm_import
12174,1,9574,Volunteer,Food Security Initiative,,2008,2011,crm_import
12175,1,14293,Volunteer,Food Security Initiative,,2023,2025,crm_import
12176,1,7691,Volunteer,Food Security Initiative,,,,crm_import
12177,1,11171,Volunteer,Food Security Initiative,,2021,2023,online
12178,1,10736,Volunteer,Food Security Initiative,Team Lead,,,crm_import
12179,1,6207,Volunteer,Food Security Initiative,,1994,1998,crm_import
12180,1,19010,Volunteer,Food Security Initiative,,2028,,online
12181,1,10626,Volunteer,Food Security Initiative,,2020,2022,online
12182,1,537,Volunteer,Food Security Initiative,,,,online
12183,1,760,Volunteer,Food Security Initiative,,,,crm_import
12184,1,1463,Volunteer,Food Security Initiative,,2022,2025,crm_import
12185,1,3984,Volunteer,Food Security Initiative,,1993,1996,crm_import
12186,1,1843,Volunteer,Food Security Initiative,,2025,,online
12187,1,9745,Volunteer,Food Security Initiative,,,,crm_import
12188,1,18329,Volunteer,Food Security Initiative,,,,online
12189,1,13207,Volunteer,Food Security Initiative,,,,crm_import
12190,1,2625,Volunteer,Food Security Initiative,,2026,,crm_import
12191,1,5679,Volunteer,Food Security Initiative,,,,crm_import
12192,1,8184,Volunteer,Food Security Initiative,,2021,2023,online
12193,1,17473,Volunteer,Food Security Initiative,,2019,2020,crm_import
12194,1,424,Volunteer,Food Security Initiative,Team Lead,,,crm_import
12195,1,2592,Volunteer,Food Security Initiative,,2018,2022,advancement_entry
12196,1,14052,Volunteer,Food Security Initiative,,,,advancement_entry
12197,1,18056,Volunteer,Food Security Initiative,Member Leader,2019,2020,crm_import
12198,1,16172,Volunteer,Food Security Initiative,,1992,1996,online
12199,1,4822,Volunteer,Food Security Initiative,,,,crm_import
12200,1,9586,Volunteer,Food Security Initiative,,2022,2024,online
12201,1,7200,Volunteer,Food Security Initiative,,1987,1991,crm_import
12202,1,4876,Volunteer,Food Security Initiative,,1997,2000,online
12203,1,5282,Volunteer,Food Security Initiative,,,,online
12204,1,2942,Volunteer,Food Security Initiative,,1965,1968,crm_import
12205,1,2002,Volunteer,Food Security Initiative,Volunteer Coordinator,2026,,crm_import
12206,1,3382,Volunteer,Food Security Initiative,,1988,1991,crm_import
12207,1,10581,Volunteer,Food Security Initiative,,2022,2026,crm_import
12208,1,11314,Volunteer,Food Security Initiative,,2026,,online
12209,1,19792,Volunteer,Food Security Initiative,,2019,2023,online
12210,1,19793,Volunteer,Food Security Initiative,,2011,2015,crm_import
12211,1,3472,Volunteer,Food Security Initiative,,1988,1990,crm_import
12212,1,2571,Volunteer,Food Security Initiative,,2019,2023,advancement_entry
12213,1,15883,Volunteer,Food Security Initiative,Member Leader,2006,2008,crm_import
12214,1,18761,Volunteer,Food Security Initiative,,,,online
12215,1,15672,Volunteer,Food Security Initiative,,2025,,crm_import
12216,1,18443,Volunteer,Food Security Initiative,,1958,1962,crm_import
12217,1,14604,Volunteer,Food Security Initiative,,1974,1977,crm_import
12218,1,10814,Volunteer,Food Security Initiative,,2019,2021,crm_import
12219,1,15810,Volunteer,Food Security Initiative,,1987,1991,crm_import
12220,1,1869,Volunteer,Food Security Initiative,,,,online
12221,1,15429,Volunteer,Food Security Initiative,,1994,1996,crm_import
12222,1,7423,Volunteer,Food Security Initiative,,2023,2026,crm_import
12223,1,19019,Volunteer,Food Security Initiative,,2018,2021,crm_import
12224,1,9927,Volunteer,Food Security Initiative,,1993,1995,crm_import
12225,1,11840,Volunteer,Food Security Initiative,,,,crm_import
12226,1,7184,Volunteer,Food Security Initiative,,2022,2025,crm_import
12227,1,10920,Volunteer,Food Security Initiative,,1995,1999,online
12228,1,15912,Volunteer,Food Security Initiative,,,,crm_import
12229,1,16344,Volunteer,Food Security Initiative,Team Lead,2019,2022,crm_import
12230,1,12314,Volunteer,Food Security Initiative,,,,advancement_entry
12231,1,19257,Volunteer,Food Security Initiative,,2004,2006,crm_import
12232,1,677,Volunteer,Food Security Initiative,,,,advancement_entry
12233,1,12444,Volunteer,Food Security Initiative,,2024,,crm_import
12234,1,660,Volunteer,Food Security Initiative,,,,crm_import
12235,1,8036,Volunteer,Food Security Initiative,,,,online
12236,1,18891,Volunteer,Food Security Initiative,,2020,2023,crm_import
12237,1,15543,Volunteer,Food Security Initiative,Volunteer Coordinator,2019,2022,online
12238,1,9443,Volunteer,Food Security Initiative,,2012,2014,crm_import
12239,1,5955,Volunteer,Food Security Initiative,,2006,2009,advancement_entry
12240,1,4099,Volunteer,Food Security Initiative,,,,crm_import
12241,1,17347,Volunteer,Food Security Initiative,,2024,,crm_import
12242,1,10071,Volunteer,Food Security Initiative,,2026,,crm_import
12243,1,18586,Volunteer,Food Security Initiative,,2010,2013,crm_import
12244,1,7763,Volunteer,Food Security Initiative,,2009,2013,crm_import
12245,1,3907,Volunteer,Food Security Initiative,,1998,2002,online
12246,1,17726,Volunteer,Food Security Initiative,,2018,2019,advancement_entry
12247,1,9077,Volunteer,Food Security Initiative,,,,crm_import
12248,1,15301,Volunteer,Food Security Initiative,,1967,1971,crm_import
12249,1,18492,Volunteer,Food Security Initiative,,,,crm_import
12250,1,5880,Volunteer,Food Security Initiative,,2018,2022,online
12251,1,2258,Volunteer,Food Security Initiative,,,,advancement_entry
12252,1,9934,Volunteer,Food Security Initiative,,1966,1970,crm_import
12253,1,638,Volunteer,Food Security Initiative,,,,crm_import
12254,1,7044,Volunteer,Food Security Initiative,,1986,1988,crm_import
12255,1,816,Volunteer,Food Security Initiative,,1988,1990,crm_import
12256,1,265,Volunteer,Food Security Initiative,,1995,1999,advancement_entry
12257,1,7481,Volunteer,Food Security Initiative,,2026,,crm_import
12258,1,6645,Volunteer,Food Security Initiative,Volunteer Coordinator,2023,,advancement_entry
12259,1,9658,Volunteer,Food Security Initiative,,2007,2009,crm_import
12260,1,3011,Volunteer,Food Security Initiative,,,,online
12261,1,3347,Volunteer,Food Security Initiative,,,,advancement_entry
12262,1,2864,Volunteer,Food Security Initiative,,2018,2022,crm_import
12263,1,19459,Volunteer,Food Security Initiative,,,,crm_import
12264,1,7677,Volunteer,Food Security Initiative,,1976,1980,crm_import
12265,1,3590,Volunteer,Food Security Initiative,,1973,1975,crm_import
12266,1,13578,Volunteer,Food Security Initiative,,2016,2019,online
12267,1,15923,Volunteer,Food Security Initiative,Team Lead,,,advancement_entry
12268,1,12074,Volunteer,Food Security Initiative,,1980,1982,online
12269,1,8382,Volunteer,Food Security Initiative,Member Leader,,,online
12270,1,3981,Volunteer,Food Security Initiative,,,,crm_import
12271,1,9322,Volunteer,Food Security Initiative,,2021,2024,crm_import
12272,1,18619,Volunteer,Food Security Initiative,,2000,2002,crm_import
12273,1,344,Volunteer,Food Security Initiative,,2023,2026,crm_import
12274,1,8741,Volunteer,Food Security Initiative,,,,online
12275,1,15147,Volunteer,Food Security Initiative,,,,online
12276,1,10588,Volunteer,Food Security Initiative,,,,crm_import
12277,1,5124,Volunteer,Food Security Initiative,,1973,1975,crm_import
12278,1,9956,Volunteer,Food Security Initiative,,,,online
12279,1,10312,Volunteer,Food Security Initiative,,,,crm_import
12280,1,4071,Volunteer,Food Security Initiative,,2023,2026,crm_import
12281,1,5923,Volunteer,Food Security Initiative,,,,online
12282,1,18774,Volunteer,Food Security Initiative,Team Lead,,,crm_import
12283,1,10500,Volunteer,Food Security Initiative,Volunteer Coordinator,2024,2026,crm_import
12284,1,1330,Volunteer,Food Security Initiative,,2005,2009,crm_import
12285,1,15773,Volunteer,Food Security Initiative,,2021,2024,online
12286,1,310,Volunteer,Food Security Initiative,,2024,,crm_import
12287,1,6433,Volunteer,Food Security Initiative,,1998,2000,crm_import
12288,1,2209,Volunteer,Food Security Initiative,,2021,2022,crm_import
12289,1,12936,Volunteer,Food Security Initiative,,2020,2024,crm_import
12290,1,202,Volunteer,Food Security Initiative,,,,crm_import
12291,1,1023,Volunteer,Food Security Initiative,,2004,2006,crm_import
12292,1,14056,Volunteer,Food Security Initiative,,2028,,crm_import
12293,1,8869,Volunteer,Food Security Initiative,,,,crm_import
12294,1,11556,Volunteer,Food Security Initiative,,2021,2025,crm_import
12295,1,16764,Volunteer,Food Security Initiative,,2018,2019,crm_import
12296,1,5432,Volunteer,Food Security Initiative,,2002,2005,online
12297,1,17290,Volunteer,Food Security Initiative,,1988,1992,crm_import
12298,1,17251,Volunteer,Food Security Initiative,,2022,2026,crm_import
12299,1,14989,Volunteer,Food Security Initiative,,2024,2025,crm_import
12300,1,17841,Volunteer,Food Security Initiative,,,,online
12301,1,18025,Volunteer,Food Security Initiative,,2008,2011,crm_import
12302,1,2331,Volunteer,Food Security Initiative,,2021,2024,crm_import
12303,1,10348,Volunteer,Food Security Initiative,,2014,2016,crm_import
12304,1,882,Volunteer,Food Security Initiative,,,,advancement_entry
12305,1,18910,Volunteer,Food Security Initiative,,,,crm_import
12306,1,956,Volunteer,Food Security Initiative,,2019,2022,crm_import
12307,1,19736,Volunteer,Food Security Initiative,,1959,1963,advancement_entry
12308,1,8074,Volunteer,Food Security Initiative,,,,crm_import
12309,1,143,Volunteer,Food Security Initiative,,1980,1982,crm_import
12310,1,7590,Volunteer,Food Security Initiative,,2004,2008,crm_import
12311,1,15937,Volunteer,Food Security Initiative,,2019,2021,advancement_entry
12312,1,12724,Volunteer,Food Security Initiative,,,,online
12313,1,1984,Volunteer,Food Security Initiative,Team Lead,2025,,crm_import
12314,1,2237,Volunteer,Food Security Initiative,,2021,2024,crm_import
12315,1,170,Volunteer,Food Security Initiative,,2024,2026,online
12316,1,6971,Volunteer,Food Security Initiative,,1994,1996,crm_import
12317,1,5485,Volunteer,Food Security Initiative,Team Lead,2022,2024,crm_import
12318,1,18701,Volunteer,Food Security Initiative,,2026,,crm_import
12319,1,18469,Volunteer,Food Security Initiative,,,,crm_import
12320,1,2196,Volunteer,Food Security Initiative,,1994,1996,crm_import
12321,1,10068,Volunteer,Food Security Initiative,Team Lead,1997,2001,crm_import
12322,1,3657,Volunteer,Food Security Initiative,,2018,2020,crm_import
12323,1,9456,Volunteer,Food Security Initiative,,,,crm_import
12324,1,4340,Volunteer,Food Security Initiative,,2013,2017,crm_import
12325,1,19152,Volunteer,Food Security Initiative,,2015,2019,crm_import
12326,1,12863,Volunteer,Food Security Initiative,,,,crm_import
12327,1,17076,Volunteer,Food Security Initiative,Volunteer Coordinator,2025,,crm_import
12328,1,3313,Volunteer,Food Security Initiative,,2020,2022,crm_import
12329,1,7508,Volunteer,Food Security Initiative,,,,online
12330,1,4968,Volunteer,Food Security Initiative,,2018,2021,crm_import
12331,1,3866,Volunteer,Food Security Initiative,,1990,1992,crm_import
12332,1,1521,Volunteer,Food Security Initiative,,2011,2015,crm_import
12333,1,5911,Volunteer,Food Security Initiative,,1999,2003,crm_import
12334,1,4987,Volunteer,Food Security Initiative,,2016,2018,advancement_entry
12335,1,16107,Volunteer,Food Security Initiative,,2025,,crm_import
12336,1,10640,Volunteer,Food Security Initiative,,,,crm_import
12337,1,15647,Volunteer,Food Security Initiative,,1998,2001,crm_import
12338,1,17615,Volunteer,Food Security Initiative,,2000,2003,advancement_entry
12339,1,13241,Volunteer,Food Security Initiative,,2002,2005,advancement_entry
12340,1,19252,Volunteer,Food Security Initiative,,2023,2025,crm_import
12341,1,15322,Volunteer,Food Security Initiative,,,,crm_import
12342,1,10645,Volunteer,Food Security Initiative,,1981,1983,crm_import
12343,1,8830,Volunteer,Food Security Initiative,Member Leader,2001,2004,crm_import
12344,1,19388,Volunteer,Food Security Initiative,Member Leader,1996,1998,crm_import
12345,1,3357,Volunteer,Food Security Initiative,,2025,,crm_import
12346,1,3649,Volunteer,Food Security Initiative,,2018,2021,online
12347,1,13783,Volunteer,Food Security Initiative,,1990,1992,crm_import
12348,1,3719,Volunteer,Food Security Initiative,,2024,2025,advancement_entry
12349,1,17541,Volunteer,Food Security Initiative,,,,online
12350,1,12596,Volunteer,Food Security Initiative,,2020,2021,crm_import
12351,1,14782,Volunteer,Food Security Initiative,,2004,2006,advancement_entry
12352,1,1298,Volunteer,Food Security Initiative,,2024,2026,advancement_entry
12353,1,1824,Volunteer,Food Security Initiative,,2019,2023,crm_import
12354,1,19412,Volunteer,Food Security Initiative,,2003,2007,online
12355,1,7540,Volunteer,Food Security Initiative,,1978,1981,online
12356,1,16796,Volunteer,Food Security Initiative,,2015,2019,online
12357,1,3375,Volunteer,Food Security Initiative,,1988,1991,crm_import
12358,1,10926,Volunteer,Food Security Initiative,,1998,2001,online
12359,1,1831,Volunteer,Food Security Initiative,,2022,2023,crm_import
12360,1,4132,Volunteer,Food Security Initiative,,2026,,crm_import
12361,1,11896,Volunteer,Food Security Initiative,,,,crm_import
12362,1,15670,Volunteer,Food Security Initiative,,2022,2023,online
12363,1,18093,Volunteer,Food Security Initiative,,2020,2021,crm_import
12364,1,19051,Volunteer,Food Security Initiative,,2004,2007,crm_import
12365,1,2873,Volunteer,Food Security Initiative,,2006,2008,online
12366,1,11264,Volunteer,Food Security Initiative,,2027,,online
12367,1,16835,Volunteer,Food Security Initiative,,2021,2024,crm_import
12368,1,1217,Volunteer,Food Security Initiative,,,,online
12369,1,18548,Volunteer,Food Security Initiative,,1992,1995,crm_import
12370,1,18591,Volunteer,Food Security Initiative,,1988,1990,online
12371,1,13588,Volunteer,Food Security Initiative,,2015,2018,crm_import
12372,1,18698,Volunteer,Food Security Initiative,,,,crm_import
12373,1,12810,Volunteer,Food Security Initiative,,1997,2001,online
12374,1,5116,Volunteer,Food Security Initiative,,2004,2008,crm_import
12375,1,12869,Volunteer,Food Security Initiative,,2021,2025,online
12376,1,13105,Volunteer,Food Security Initiative,,2009,2012,online
12377,1,1058,Volunteer,Food Security Initiative,,,,advancement_entry
12378,1,2951,Volunteer,Food Security Initiative,,2022,2024,advancement_entry
12379,1,19018,Volunteer,Food Security Initiative,,2010,2014,crm_import
12380,1,4936,Volunteer,Food Security Initiative,,2023,2025,crm_import
12381,1,5421,Volunteer,Food Security Initiative,,2021,2023,advancement_entry
12382,1,15794,Volunteer,Food Security Initiative,,1978,1980,crm_import
12383,1,2037,Volunteer,Food Security Initiative,,2019,2021,crm_import
12384,1,3631,Volunteer,Food Security Initiative,,2019,2022,online
12385,1,11976,Volunteer,Food Security Initiative,,2026,,crm_import
12386,1,5598,Volunteer,Food Security Initiative,,2023,2025,online
12387,1,18625,Volunteer,Food Security Initiative,,2012,2016,crm_import
12388,1,6989,Volunteer,Food Security Initiative,,2013,2015,crm_import
12389,1,1467,Volunteer,Food Security Initiative,,2018,2019,crm_import
12390,1,3082,Volunteer,Food Security Initiative,,,,crm_import
12391,1,9066,Volunteer,Food Security Initiative,,,,crm_import
12392,1,6482,Volunteer,Food Security Initiative,,2018,2021,crm_import
12393,1,17377,Volunteer,Food Security Initiative,,2019,2023,crm_import
12394,1,11562,Volunteer,Food Security Initiative,,2024,2025,crm_import
12395,1,3019,Volunteer,Food Security Initiative,,,,crm_import
12396,1,6640,Volunteer,Food Security Initiative,,2009,2011,crm_import
12397,1,2192,Volunteer,Food Security Initiative,,2004,2008,crm_import
12398,1,16396,Volunteer,Food Security Initiative,,2024,2026,crm_import
12399,1,13134,Volunteer,Food Security Initiative,,2020,2021,crm_import
12400,1,13538,Volunteer,Food Security Initiative,Volunteer Coordinator,2023,2026,crm_import
12401,1,15963,Volunteer,Food Security Initiative,,1972,1974,crm_import
12402,1,3803,Volunteer,Food Security Initiative,,,,crm_import
12403,1,16799,Volunteer,Food Security Initiative,Volunteer Coordinator,1994,1997,crm_import
12404,1,10147,Volunteer,Food Security Initiative,,1986,1989,advancement_entry
12405,1,17427,Volunteer,Food Security Initiative,,1970,1973,crm_import
12406,1,9137,Volunteer,Food Security Initiative,,2009,2011,online
12407,1,17521,Volunteer,Food Security Initiative,,,,crm_import
12408,1,18875,Volunteer,Food Security Initiative,,2023,,online
12409,1,14681,Volunteer,Food Security Initiative,,1976,1978,online
12410,1,9330,Volunteer,Food Security Initiative,Team Lead,,,crm_import
12411,1,6198,Volunteer,Food Security Initiative,Team Lead,,,online
12412,1,28,Volunteer,Food Security Initiative,,2022,2023,online
12413,1,9760,Volunteer,Food Security Initiative,,2021,2022,crm_import
12414,1,11779,Volunteer,Food Security Initiative,,2022,2023,online
12415,1,13517,Volunteer,Food Security Initiative,,1984,1987,online
12416,1,5278,Volunteer,Food Security Initiative,,1999,2002,crm_import
12417,1,3901,Volunteer,Food Security Initiative,,2007,2009,crm_import
12418,1,5515,Volunteer,Food Security Initiative,Volunteer Coordinator,2003,2005,advancement_entry
12419,1,5982,Volunteer,Food Security Initiative,,,,crm_import
12420,1,19471,Volunteer,Food Security Initiative,,2021,2022,advancement_entry
12421,1,4857,Volunteer,Food Security Initiative,,1993,1995,crm_import
12422,1,11374,Volunteer,Food Security Initiative,,,,crm_import
12423,1,2532,Volunteer,Food Security Initiative,Volunteer Coordinator,2002,2005,crm_import
12424,1,3611,Volunteer,Food Security Initiative,,2027,,crm_import
12425,1,17998,Volunteer,Food Security Initiative,,2007,2009,crm_import
12426,1,2,Volunteer,Food Security Initiative,,2002,2006,crm_import
12427,1,2296,Volunteer,Food Security Initiative,,,,crm_import
12428,1,2981,Volunteer,Food Security Initiative,,2003,2005,crm_import
12429,1,12495,Volunteer,Food Security Initiative,,2021,2023,online
12430,1,9531,Volunteer,Food Security Initiative,,2020,2022,crm_import
12431,1,6491,Volunteer,Food Security Initiative,,2023,2026,crm_import
12432,1,13745,Volunteer,Food Security Initiative,,2022,2025,crm_import
12433,1,445,Volunteer,Food Security Initiative,,1989,1991,crm_import
12434,1,5823,Volunteer,Food Security Initiative,,2009,2013,online
12435,1,14922,Volunteer,Food Security Initiative,,2023,2025,advancement_entry
12436,1,7026,Volunteer,Food Security Initiative,,,,crm_import
12437,1,4965,Volunteer,Food Security Initiative,,2008,2011,crm_import
12438,1,17169,Volunteer,Food Security Initiative,,2027,,crm_import
12439,1,10943,Volunteer,Food Security Initiative,,2003,2007,crm_import
12440,1,8868,Volunteer,Food Security Initiative,,,,crm_import
12441,1,17335,Volunteer,Youth Mentoring Network,,2018,2021,crm_import
12442,1,9543,Volunteer,Youth Mentoring Network,,,,crm_import
12443,1,18712,Volunteer,Youth Mentoring Network,,2027,,online
12444,1,6747,Volunteer,Youth Mentoring Network,,2002,2006,crm_import
12445,1,4380,Volunteer,Youth Mentoring Network,,1997,2000,crm_import
12446,1,3687,Volunteer,Youth Mentoring Network,,1996,1998,crm_import
12447,1,2790,Volunteer,Youth Mentoring Network,,2004,2008,crm_import
12448,1,19609,Volunteer,Youth Mentoring Network,Volunteer Coordinator,1962,1965,advancement_entry
12449,1,12942,Volunteer,Youth Mentoring Network,,2005,2007,crm_import
12450,1,7964,Volunteer,Youth Mentoring Network,,,,crm_import
12451,1,13672,Volunteer,Youth Mentoring Network,,2021,2025,crm_import
12452,1,9166,Volunteer,Youth Mentoring Network,,2019,2023,crm_import
12453,1,18947,Volunteer,Youth Mentoring Network,,,,crm_import
12454,1,1098,Volunteer,Youth Mentoring Network,,1962,1964,online
12455,1,8375,Volunteer,Youth Mentoring Network,,,,online
12456,1,2126,Volunteer,Youth Mentoring Network,,1975,1977,online
12457,1,14614,Volunteer,Youth Mentoring Network,,2026,,crm_import
12458,1,13424,Volunteer,Youth Mentoring Network,,2019,2023,crm_import
12459,1,4849,Volunteer,Youth Mentoring Network,,2024,2026,crm_import
12460,1,18531,Volunteer,Youth Mentoring Network,,2003,2007,crm_import
12461,1,6267,Volunteer,Youth Mentoring Network,,,,crm_import
12462,1,17754,Volunteer,Youth Mentoring Network,Team Lead,,,advancement_entry
12463,1,16912,Volunteer,Youth Mentoring Network,Volunteer Coordinator,1998,2000,crm_import
12464,1,7486,Volunteer,Youth Mentoring Network,,2020,2022,online
12465,1,15724,Volunteer,Youth Mentoring Network,,2023,2026,advancement_entry
12466,1,14471,Volunteer,Youth Mentoring Network,,1983,1987,crm_import
12467,1,10546,Volunteer,Youth Mentoring Network,,,,advancement_entry
12468,1,7381,Volunteer,Youth Mentoring Network,,2011,2013,crm_import
12469,1,7295,Volunteer,Youth Mentoring Network,,1971,1974,online
12470,1,13653,Volunteer,Youth Mentoring Network,,2021,2025,crm_import
12471,1,3894,Volunteer,Youth Mentoring Network,Volunteer Coordinator,2026,,crm_import
