id,school_id,event_id,constituent_id,attended_at,record_source
1441,1,8,6776,2026-06-11T18:00:00Z,event_import
1442,1,8,3736,2026-06-11T18:00:00Z,event_import
1443,1,8,4994,2026-06-11T18:00:00Z,advancement_entry
1444,1,8,14917,2026-06-11T18:00:00Z,event_import
1445,1,8,1496,2026-06-11T18:00:00Z,event_import
1446,1,8,1269,2026-06-11T18:00:00Z,event_import
1447,1,8,14805,2026-06-11T18:00:00Z,event_import
1448,1,8,16031,2026-06-11T18:00:00Z,event_import
1449,1,8,9090,2026-06-11T18:00:00Z,advancement_entry
1450,1,8,1560,2026-06-11T18:00:00Z,event_import
1451,1,8,8080,2026-06-11T18:00:00Z,event_import
1452,1,8,5306,2026-06-11T18:00:00Z,event_import
1453,1,8,12197,2026-06-11T18:00:00Z,event_import
1454,1,8,2167,2026-06-11T18:00:00Z,event_import
1455,1,8,1135,2026-06-11T18:00:00Z,event_import
1456,1,8,16339,2026-06-11T18:00:00Z,event_import
1457,1,8,17267,2026-06-11T18:00:00Z,advancement_entry
1458,1,8,9679,2026-06-11T18:00:00Z,event_import
1459,1,8,3601,2026-06-11T18:00:00Z,advancement_entry
1460,1,8,7790,2026-06-11T18:00:00Z,event_import
1461,1,8,19511,2026-06-11T18:00:00Z,event_import
1462,1,8,10356,2026-06-11T18:00:00Z,event_import
1463,1,8,15965,2026-06-11T18:00:00Z,advancement_entry
1464,1,8,14655,2026-06-11T18:00:00Z,advancement_entry
1465,1,8,11437,2026-06-11T18:00:00Z,event_import
1466,1,8,2641,2026-06-11T18:00:00Z,event_import
1467,1,8,7785,2026-06-11T18:00:00Z,event_import
1468,1,8,19097,2026-06-11T18:00:00Z,event_import
1469,1,8,2715,2026-06-11T18:00:00Z,event_import
1470,1,8,2274,2026-06-11T18:00:00Z,advancement_entry
1471,1,8,16428,2026-06-11T18:00:00Z,advancement_entry
1472,1,8,4511,2026-06-11T18:00:00Z,event_import
1473,1,8,19627,2026-06-11T18:00:00Z,event_import
1474,1,8,12060,2026-06-11T18:00:00Z,event_import
1475,1,8,6325,2026-06-11T18:00:00Z,event_import
1476,1,8,13714,2026-06-11T18:00:00Z,event_import
1477,1,8,12810,2026-06-11T18:00:00Z,event_import
1478,1,8,12711,2026-06-11T18:00:00Z,event_import
