id,school_id,constituent_id,employer,job_title,industry,started_at,ended_at,is_current,recorded_at,record_source
6566,1,19663,Cedar Ridge Education,Dean,Education,2018-07-19,,true,2024-07-28,crm_import
6567,1,13695,Mariner Labs,Senior Software Engineer,Technology,2015-10-17,,true,2024-03-22,crm_import
6568,1,956,Harborline Health,Senior Program Manager,Healthcare,2018-06-27,,true,2020-12-12,profile_enrichment
6569,1,12463,Beacon Software Group,Senior Software Engineer,Technology,2013-04-05,2018-11-23,false,2018-11-23,crm_import
6570,1,12463,Blue Lantern Technologies,Engineering Manager,Technology,2018-11-24,,true,2025-09-23,crm_import
6571,1,9012,Northbridge Academy,Professor,Education,2010-11-28,,true,2012-01-10,crm_import
6572,1,1004,Granite Industrial Group,Operations Manager,Manufacturing,2017-12-23,,true,2019-05-23,crm_import
6573,1,13484,Silver Maple Holdings,Senior Finance Manager,Financial Services,2017-02-07,2020-12-14,false,2020-12-14,profile_enrichment
6574,1,13484,Silver Maple Holdings,Finance Manager,Financial Services,2014-06-23,2017-02-06,false,2017-02-06,crm_import
6575,1,13484,Silver Maple Holdings,Associate,Financial Services,2011-05-21,2014-06-22,false,2014-06-22,crm_import
6576,1,13484,Summit Grove Partners,Director of Finance,Financial Services,2020-12-15,,true,2024-01-13,crm_import
6577,1,1614,Clearwater Health Group,Vice President of Operations,Healthcare,2014-07-06,,true,2026-07-04,profile_enrichment
6578,1,5768,Mariner Labs,Chief Technology Officer,Technology,2010-12-05,,true,2015-03-17,profile_enrichment
6579,1,7035,Arcfield Medical,Director of Operations,Healthcare,2015-12-22,,true,2025-03-14,profile_enrichment
6580,1,14652,Summit Grove Partners,Senior Finance Manager,Financial Services,2011-05-11,,true,2013-11-01,crm_import
6581,1,9953,Mariner Media Group,Managing Director,Media,2015-06-23,,true,2024-05-04,crm_import
6582,1,19745,Cedar Ridge Education,Assistant Professor,Education,2017-01-29,,true,2024-02-06,profile_enrichment
6583,1,4656,Beacon Software Group,Software Engineer,Technology,2008-12-24,2014-03-26,false,2014-03-26,crm_import
6584,1,4656,Mariner Labs,Analyst,Technology,2005-03-19,2008-12-23,false,2008-12-23,profile_enrichment
6585,1,4656,Northstar Systems,Analyst,Technology,2002-02-14,2005-01-28,false,2005-01-28,crm_import
6586,1,4656,Northstar Systems,Senior Software Engineer,Technology,2014-03-27,,true,2023-04-09,profile_enrichment
6587,1,6334,Northstar Systems,Software Engineer,Technology,2010-07-14,,true,2013-11-05,profile_enrichment
6588,1,16639,Arcfield Manufacturing,Operations Manager,Manufacturing,2022-03-31,,true,2025-12-27,crm_import
6589,1,18235,Regional Health Partners,Vice President of Operations,Healthcare,2015-03-02,,true,2019-12-25,crm_import
6590,1,13890,Arcfield Medical,Program Analyst,Healthcare,2020-03-07,2024-12-17,false,2024-12-17,profile_enrichment
6591,1,13890,Arcfield Medical,Program Manager,Healthcare,2024-12-18,,true,2026-04-17,profile_enrichment
6592,1,968,Community Innovation Council,Vice President of Programs,Nonprofit,2025-04-22,,true,2025-12-08,profile_enrichment
6593,1,3998,Juniper Education Group,,Education,2018-02-02,,true,2022-12-20,crm_import
6594,1,14896,Regional Health Partners,Director of Operations,Healthcare,2015-02-19,,true,2015-11-04,crm_import
6595,1,12847,Cedar Ridge Education,Assistant Professor,Education,2023-08-11,,true,2024-04-03,profile_enrichment
6596,1,4496,Blue Lantern Technologies,Vice President of Engineering,Technology,2015-01-07,,true,2022-04-07,crm_import
6597,1,13959,Juniper Education Group,Assistant Professor,Education,2021-01-08,,true,2023-12-01,profile_enrichment
6598,1,11060,Open Learning Network,Professor,Education,2013-11-08,2016-10-31,false,2016-10-31,crm_import
6599,1,11060,Northbridge Academy,Associate Professor,Education,2016-11-01,,true,2021-04-01,crm_import
6600,1,17213,Clearwater Manufacturing,Vice President of Operations,Manufacturing,2014-07-01,,true,2019-02-15,crm_import
6601,1,19338,Northstar Systems,Software Engineer,Technology,2006-12-29,2011-06-21,false,2011-06-21,crm_import
6602,1,19338,Mariner Labs,Analyst,Technology,2003-04-22,2006-12-28,false,2006-12-28,crm_import
6603,1,19338,Beacon Software Group,Senior Software Engineer,Technology,2011-12-20,,true,2012-04-02,profile_enrichment
6604,1,3205,Community Innovation Council,Vice President of Programs,Nonprofit,2012-11-02,2016-07-10,false,2016-07-10,crm_import
6605,1,3205,Metro Community Foundation,Director of Programs,Nonprofit,2016-07-11,,true,2018-03-07,crm_import
6606,1,16763,Juniper Education Group,Associate Professor,Education,2012-04-03,2017-10-19,false,2017-10-19,crm_import
6607,1,16763,Juniper Education Group,Assistant Professor,Education,2007-05-23,2011-11-06,false,2011-11-06,crm_import
6608,1,16763,Open Learning Network,Professor,Education,2017-10-20,,true,2026-01-06,profile_enrichment
6609,1,12097,Stonebridge Financial,Associate,Financial Services,2012-07-17,2017-06-01,false,2017-06-01,crm_import
6610,1,12097,Summit Grove Partners,Analyst,Financial Services,2007-05-14,2012-07-16,false,2012-07-16,profile_enrichment
6611,1,12097,Summit Grove Partners,,Financial Services,2017-06-02,,true,2022-02-09,profile_enrichment
6612,1,9711,Beacon Software Group,Software Engineer,Technology,2012-09-05,,true,2024-09-02,profile_enrichment
6613,1,14642,Stonebridge Financial,Vice President of Finance,Financial Services,2012-06-08,,true,2021-03-03,profile_enrichment
6614,1,1768,Silver Maple Holdings,Finance Manager,Financial Services,2015-07-31,,true,2022-10-15,profile_enrichment
6615,1,18405,Open Learning Network,Department Chair,Education,2017-11-20,2021-08-12,false,2021-08-12,crm_import
6616,1,18405,Juniper Education Group,Professor,Education,2011-02-01,2016-12-06,false,2016-12-06,crm_import
6617,1,18405,Northbridge Academy,Associate Professor,Education,2006-03-31,2011-01-31,false,2011-01-31,crm_import
6618,1,18405,Northbridge Academy,Dean,Education,2021-08-13,,true,2023-11-22,profile_enrichment
6619,1,12177,Lakeshore Media,Producer,Media,2010-02-20,,true,2020-08-28,crm_import
6620,1,19723,Arcfield Medical,Senior Program Manager,Healthcare,2025-07-01,,true,2025-07-22,profile_enrichment
6621,1,10222,Mariner Labs,Software Engineer,Technology,2020-05-10,,true,2024-06-19,profile_enrichment
6622,1,3450,Stonebridge Financial,Senior Finance Manager,Financial Services,2010-05-09,2016-01-16,false,2016-01-16,profile_enrichment
6623,1,3450,Stonebridge Financial,Finance Manager,Financial Services,2006-04-14,2010-05-08,false,2010-05-08,crm_import
6624,1,3450,Silver Maple Holdings,Director of Finance,Financial Services,2016-01-17,,true,2024-08-09,crm_import
6625,1,16804,Summit Grove Partners,Finance Manager,Financial Services,2019-09-24,,true,2021-08-25,crm_import
6626,1,16557,Arcfield Medical,Vice President of Operations,Healthcare,2025-09-08,,true,2026-06-17,crm_import
6627,1,13779,Youth Arts Collaborative,Vice President of Programs,Nonprofit,2012-09-23,,true,2014-03-25,crm_import
6628,1,3552,Beacon Software Group,Software Engineer,Technology,2011-01-29,,true,2019-01-24,profile_enrichment
6629,1,10250,Regional Health Partners,Senior Program Manager,Healthcare,2006-11-21,2012-03-30,false,2012-03-30,crm_import
6630,1,10250,Clearwater Health Group,Program Manager,Healthcare,2004-01-08,2006-11-20,false,2006-11-20,crm_import
6631,1,10250,Clearwater Health Group,Program Analyst,Healthcare,2000-08-05,2002-09-02,false,2002-09-02,crm_import
6632,1,10250,Regional Health Partners,Director of Operations,Healthcare,2012-03-31,,true,2025-03-24,profile_enrichment
6633,1,13824,Juniper Education Group,Associate Professor,Education,2021-07-24,,true,2026-01-27,profile_enrichment
6634,1,2991,Youth Arts Collaborative,Program Manager,Nonprofit,2014-08-15,,true,2025-09-28,profile_enrichment
6635,1,6457,Orchard Studio,Program Director,Media,2016-06-09,,true,2017-09-02,profile_enrichment
6636,1,655,Granite Advisory,Associate,Financial Services,2017-12-17,,true,2022-12-10,profile_enrichment
6637,1,2300,Regional Health Partners,Vice President of Operations,Healthcare,2013-12-05,2016-07-27,false,2016-07-27,profile_enrichment
6638,1,2300,Harborline Health,Director of Operations,Healthcare,2007-04-28,2012-12-20,false,2012-12-20,profile_enrichment
6639,1,2300,Regional Health Partners,Senior Program Manager,Healthcare,2002-12-23,2007-04-27,false,2007-04-27,crm_import
6640,1,2300,Clearwater Health Group,Chief Operating Officer,Healthcare,2016-07-28,,true,2020-10-20,profile_enrichment
6641,1,18654,Juniper Education Group,Assistant Professor,Education,2010-10-10,2016-06-03,false,2016-06-03,crm_import
6642,1,18654,Open Learning Network,Associate Professor,Education,2017-05-19,,true,2021-08-11,crm_import
6643,1,498,Open Learning Network,Department Chair,Education,2018-05-12,,true,2024-11-22,profile_enrichment
6644,1,18910,Blue Lantern Technologies,Engineering Manager,Technology,2018-05-23,,true,2023-08-29,profile_enrichment
6645,1,13193,Redwood Creative,Managing Director,Media,2010-04-24,,true,2010-11-05,crm_import
6646,1,9862,Redwood Creative,,Media,2016-08-15,,true,2025-03-30,profile_enrichment
6647,1,3498,Metro Community Foundation,Director of Programs,Nonprofit,2021-09-11,2025-12-18,false,2025-12-18,profile_enrichment
6648,1,3498,Youth Arts Collaborative,Senior Program Manager,Nonprofit,2016-04-01,2021-09-10,false,2021-09-10,crm_import
6649,1,3498,Youth Arts Collaborative,Vice President of Programs,Nonprofit,2025-12-19,,true,2026-01-10,crm_import
6650,1,8599,Redwood Creative,President,Media,2012-06-30,,true,2019-09-25,profile_enrichment
6651,1,5948,Harbor Street Counsel,Associate Counsel,Legal Services,2022-01-19,2025-10-24,false,2025-10-24,crm_import
6652,1,5948,Cedar & Finch Consulting,Legal Analyst,Legal Services,2019-02-22,2022-01-18,false,2022-01-18,crm_import
6653,1,5948,Pinecrest Partners,Legal Analyst,Legal Services,2014-07-18,2019-02-21,false,2019-02-21,crm_import
6654,1,5948,Harbor Street Counsel,Counsel,Legal Services,2026-02-23,,true,2026-06-22,profile_enrichment
6655,1,15733,Stonebridge Financial,Associate,Financial Services,2014-03-20,,true,2022-12-07,crm_import
6656,1,1599,Harborline Health,Program Analyst,Healthcare,2013-09-16,2019-05-19,false,2019-05-19,crm_import
6657,1,1599,Regional Health Partners,Program Analyst,Healthcare,2008-10-27,2013-09-15,false,2013-09-15,profile_enrichment
6658,1,1599,Regional Health Partners,Program Manager,Healthcare,2019-05-20,,true,2020-11-14,profile_enrichment
6659,1,911,Arcfield Medical,Program Manager,Healthcare,2021-07-27,2025-04-23,false,2025-04-23,crm_import
6660,1,911,Harborline Health,Senior Program Manager,Healthcare,2025-04-24,,true,2026-07-13,profile_enrichment
6661,1,15760,Regional Health Partners,Program Manager,Healthcare,2016-07-16,2022-01-09,false,2022-01-09,crm_import
6662,1,15760,Arcfield Medical,Program Analyst,Healthcare,2011-02-16,2016-07-15,false,2016-07-15,profile_enrichment
6663,1,15760,Arcfield Medical,Senior Program Manager,Healthcare,2022-01-10,,true,2022-07-09,crm_import
6664,1,6796,Northbridge Academy,Department Chair,Education,2020-10-26,,true,2023-08-21,profile_enrichment
6665,1,10998,Redwood Holdings,Director of Operations,Manufacturing,2014-11-05,,true,2015-11-13,profile_enrichment
6666,1,19686,Metro Community Foundation,Vice President of Programs,Nonprofit,2014-10-11,,true,2019-05-08,crm_import
6667,1,12885,Community Innovation Council,Program Manager,Nonprofit,2025-09-20,,true,2025-12-23,crm_import
6668,1,18030,Northstar Systems,Engineering Manager,Technology,2017-02-02,2021-07-08,false,2021-07-08,crm_import
6669,1,18030,Blue Lantern Technologies,Director of Engineering,Technology,2021-07-09,,true,2025-11-27,crm_import
6670,1,13576,Community Innovation Council,Program Manager,Nonprofit,2015-06-29,2019-01-21,false,2019-01-21,crm_import
6671,1,13576,Metro Community Foundation,Program Coordinator,Nonprofit,2010-12-03,2015-06-28,false,2015-06-28,crm_import
6672,1,13576,CivicWorks Collaborative,Program Coordinator,Nonprofit,2007-10-08,2010-12-02,false,2010-12-02,crm_import
6673,1,13576,Youth Arts Collaborative,Senior Program Manager,Nonprofit,2019-01-22,,true,2023-06-05,profile_enrichment
6674,1,4324,Lakeshore Media,Managing Director,Media,2009-09-16,2014-01-22,false,2014-01-22,crm_import
6675,1,4324,Lakeshore Media,Program Director,Media,2005-04-07,2009-09-15,false,2009-09-15,crm_import
6676,1,4324,Lakeshore Media,Senior Producer,Media,2002-08-04,2005-04-06,false,2005-04-06,crm_import
6677,1,4324,Mariner Media Group,President,Media,2014-01-23,,true,2016-09-09,crm_import
6678,1,16065,Metro Community Foundation,Vice President of Programs,Nonprofit,2026-01-31,,true,2026-03-24,profile_enrichment
6679,1,7690,Lakeshore Media,Producer,Media,2012-01-19,,true,2018-02-14,profile_enrichment
6680,1,4888,Beacon Legal Group,Associate Counsel,Legal Services,2013-02-27,,true,2023-03-27,crm_import
6681,1,4796,Arcfield Medical,Senior Program Manager,Healthcare,2014-12-28,,true,2020-12-04,crm_import
6682,1,10569,Arcfield Manufacturing,Senior Operations Manager,Manufacturing,2018-12-17,2022-02-13,false,2022-02-13,profile_enrichment
6683,1,10569,Clearwater Manufacturing,Operations Manager,Manufacturing,2022-02-14,,true,2022-08-02,crm_import
6684,1,10728,CivicWorks Collaborative,Director of Programs,Nonprofit,2014-08-23,,true,2021-11-13,profile_enrichment
6685,1,15682,Blue Lantern Technologies,Engineering Manager,Technology,2013-06-19,,true,2015-06-26,profile_enrichment
6686,1,832,Clearwater Health Group,Senior Program Manager,Healthcare,2013-05-14,,true,2020-06-30,profile_enrichment
6687,1,18800,Harbor Street Counsel,Managing Counsel,Legal Services,2023-07-18,,true,2026-04-23,profile_enrichment
6688,1,2331,Summit Grove Partners,Vice President of Finance,Financial Services,2011-01-09,,true,2017-10-26,crm_import
6689,1,8996,Summit Grove Partners,Analyst,Financial Services,2013-12-02,2019-03-30,false,2019-03-30,profile_enrichment
6690,1,8996,Summit Grove Partners,Analyst,Financial Services,2009-12-19,2013-12-01,false,2013-12-01,crm_import
6691,1,8996,Granite Advisory,Associate,Financial Services,2020-07-29,,true,2021-04-08,crm_import
6692,1,7486,Granite Advisory,Associate,Financial Services,2022-06-15,,true,2022-10-12,crm_import
6693,1,18002,Clearwater Health Group,Program Manager,Healthcare,2021-11-27,,true,2024-06-09,crm_import
6694,1,6995,Community Innovation Council,Director of Programs,Nonprofit,2025-09-24,,true,2026-01-01,profile_enrichment
6695,1,6485,Juniper Education Group,Associate Professor,Education,2021-01-11,2025-10-06,false,2025-10-06,crm_import
6696,1,6485,Juniper Education Group,Professor,Education,2025-10-07,,true,2026-06-30,profile_enrichment
6697,1,5258,Cedar Ridge Education,Department Chair,Education,2010-11-05,2015-05-01,false,2015-05-01,crm_import
6698,1,5258,Open Learning Network,Dean,Education,2016-05-23,,true,2025-09-26,crm_import
6699,1,16807,Harborline Health,Chief Operating Officer,Healthcare,2021-05-19,,true,2021-11-14,profile_enrichment
6700,1,4788,Silver Maple Holdings,Director of Finance,Financial Services,2021-04-23,,true,2024-12-22,profile_enrichment
6701,1,10251,Harborline Health,Chief Operating Officer,Healthcare,2010-06-28,,true,2017-11-30,crm_import
6702,1,15752,Arcfield Medical,Senior Program Manager,Healthcare,2023-01-18,,true,2024-11-04,crm_import
6703,1,19254,Beacon Legal Group,Legal Analyst,Legal Services,2014-07-29,2018-03-21,false,2018-03-21,profile_enrichment
6704,1,19254,Harbor Street Counsel,Associate Counsel,Legal Services,2018-03-22,,true,2025-07-15,profile_enrichment
6705,1,2694,Arcfield Manufacturing,Operations Manager,Manufacturing,2017-07-20,,true,2025-04-10,profile_enrichment
6706,1,5949,Clearwater Manufacturing,Vice President of Operations,Manufacturing,2019-04-18,2024-03-28,false,2024-03-28,crm_import
6707,1,5949,Granite Industrial Group,President,Manufacturing,2024-03-29,,true,2025-05-24,crm_import
6708,1,7755,Stonebridge Financial,Director of Finance,Financial Services,2017-02-17,,true,2021-04-14,crm_import
6709,1,13063,Open Learning Network,Professor,Education,2025-12-09,,true,2026-05-21,profile_enrichment
6710,1,13154,Metro Community Foundation,Program Manager,Nonprofit,2017-03-11,2022-09-07,false,2022-09-07,crm_import
6711,1,13154,CivicWorks Collaborative,Senior Program Manager,Nonprofit,2022-09-08,,true,2025-10-13,profile_enrichment
6712,1,2797,Orchard Studio,Producer,Media,2008-10-30,2013-12-22,false,2013-12-22,crm_import
6713,1,2797,Mariner Media Group,Coordinator,Media,2003-01-26,2008-10-29,false,2008-10-29,crm_import
6714,1,2797,Lakeshore Media,Coordinator,Media,1998-02-08,2003-01-25,false,2003-01-25,crm_import
6715,1,2797,Mariner Media Group,Senior Producer,Media,2013-12-23,,true,2023-07-20,profile_enrichment
6716,1,3777,Clearwater Manufacturing,Director of Operations,Manufacturing,2025-11-21,,true,2026-03-29,crm_import
6717,1,10955,Youth Arts Collaborative,Director of Programs,Nonprofit,2020-05-14,2025-05-11,false,2025-05-11,crm_import
6718,1,10955,Metro Community Foundation,Senior Program Manager,Nonprofit,2016-01-02,2020-05-13,false,2020-05-13,crm_import
6719,1,10955,Community Innovation Council,Vice President of Programs,Nonprofit,2025-05-12,,true,2025-10-29,crm_import
6720,1,11326,Cedar Ridge Education,Associate Professor,Education,2012-02-26,,true,2021-01-19,profile_enrichment
6721,1,17462,Beacon Software Group,Engineering Manager,Technology,2013-10-17,2016-05-09,false,2016-05-09,crm_import
6722,1,17462,Northstar Systems,Director of Engineering,Technology,2016-05-10,,true,2025-04-18,crm_import
6723,1,1163,Community Innovation Council,Director of Programs,Nonprofit,2016-07-12,2021-07-20,false,2021-07-20,profile_enrichment
6724,1,1163,CivicWorks Collaborative,Senior Program Manager,Nonprofit,2021-12-26,,true,2023-12-19,crm_import
6725,1,18715,Beacon Legal Group,Managing Counsel,Legal Services,2013-02-08,2019-01-07,false,2019-01-07,crm_import
6726,1,18715,Harbor Street Counsel,Senior Counsel,Legal Services,2010-05-06,2013-02-07,false,2013-02-07,crm_import
6727,1,18715,Beacon Legal Group,General Counsel,Legal Services,2019-01-08,,true,2025-09-23,crm_import
6728,1,5577,Clearwater Manufacturing,Senior Operations Manager,Manufacturing,2013-09-15,,true,2024-07-16,profile_enrichment
6729,1,12234,Juniper Education Group,Department Chair,Education,2019-10-20,,true,2024-02-02,crm_import
6730,1,15479,Harborline Health,Program Manager,Healthcare,2020-07-16,,true,2021-12-02,crm_import
6731,1,6056,Cedar Ridge Education,Assistant Professor,Education,2011-02-16,,true,2015-03-01,profile_enrichment
6732,1,5960,Lakeshore Media,Program Director,Media,2021-10-05,,true,2022-03-13,profile_enrichment
6733,1,14035,Mariner Media Group,,Media,2014-05-20,,true,2017-10-12,profile_enrichment
6734,1,3276,Blue Lantern Technologies,Senior Software Engineer,Technology,2023-09-24,,true,2026-03-09,crm_import
6735,1,13647,Arcfield Medical,Director of Operations,Healthcare,2018-06-07,,true,2022-02-22,profile_enrichment
6736,1,8917,Granite Advisory,Vice President of Finance,Financial Services,2025-04-08,,true,2025-06-06,profile_enrichment
6737,1,8110,Arcfield Manufacturing,Operations Analyst,Manufacturing,2016-11-21,2022-10-31,false,2022-10-31,crm_import
6738,1,8110,Arcfield Manufacturing,Operations Manager,Manufacturing,2022-12-21,,true,2025-08-22,profile_enrichment
6739,1,3673,Harborline Health,Director of Operations,Healthcare,2023-06-18,,true,2025-09-28,crm_import
6740,1,4582,Orchard Studio,Producer,Media,2016-12-03,,true,2019-02-26,profile_enrichment
6741,1,9098,Harborline Health,Program Analyst,Healthcare,2008-03-13,2012-11-11,false,2012-11-11,crm_import
6742,1,9098,Clearwater Health Group,Program Manager,Healthcare,2012-11-12,,true,2021-02-01,profile_enrichment
6743,1,15783,Cedar Ridge Education,Assistant Professor,Education,2011-11-02,,true,2013-11-03,profile_enrichment
6744,1,4179,Blue Lantern Technologies,Analyst,Technology,2018-05-11,2021-07-19,false,2021-07-19,crm_import
6745,1,4179,Beacon Software Group,Analyst,Technology,2015-05-02,2018-05-10,false,2018-05-10,crm_import
6746,1,4179,Northstar Systems,Software Engineer,Technology,2022-01-30,,true,2025-05-13,crm_import
6747,1,6680,Orchard Studio,Coordinator,Media,2014-07-06,2019-02-22,false,2019-02-22,crm_import
6748,1,6680,Lakeshore Media,Coordinator,Media,2010-06-12,2014-07-05,false,2014-07-05,crm_import
6749,1,6680,Redwood Creative,Coordinator,Media,2007-02-13,2010-06-11,false,2010-06-11,crm_import
6750,1,6680,Mariner Media Group,Producer,Media,2019-02-23,,true,2024-02-06,crm_import
6751,1,9430,Harborline Health,Program Analyst,Healthcare,2022-02-16,2026-03-11,false,2026-03-11,crm_import
6752,1,9430,Arcfield Medical,Program Analyst,Healthcare,2018-10-20,2022-02-15,false,2022-02-15,crm_import
6753,1,9430,Harborline Health,Program Manager,Healthcare,2026-03-12,,true,2026-07-27,crm_import
6754,1,16828,Clearwater Health Group,Chief Operating Officer,Healthcare,2020-05-22,,true,2026-04-11,profile_enrichment
6755,1,3546,Arcfield Manufacturing,Operations Manager,Manufacturing,2021-11-30,,true,2023-12-17,profile_enrichment
6756,1,9629,Cedar Ridge Education,Dean,Education,2014-02-24,,true,2018-08-06,crm_import
6757,1,2050,Mariner Media Group,Senior Producer,Media,2011-09-03,,true,2016-04-27,crm_import
6758,1,3315,Arcfield Manufacturing,Operations Manager,Manufacturing,2020-01-30,2023-11-15,false,2023-11-15,crm_import
6759,1,3315,Arcfield Manufacturing,Senior Operations Manager,Manufacturing,2023-11-16,,true,2024-07-28,crm_import
6760,1,4245,Cedar & Finch Consulting,Counsel,Legal Services,2005-12-07,2011-06-13,false,2011-06-13,crm_import
6761,1,4245,Pinecrest Partners,Legal Analyst,Legal Services,2001-03-23,2005-12-06,false,2005-12-06,profile_enrichment
6762,1,4245,Beacon Legal Group,Legal Analyst,Legal Services,1998-12-14,2001-03-22,false,2001-03-22,crm_import
6763,1,4245,Cedar & Finch Consulting,Associate Counsel,Legal Services,2011-06-14,,true,2026-01-14,crm_import
6764,1,3762,Youth Arts Collaborative,Program Manager,Nonprofit,2019-06-07,,true,2020-08-25,crm_import
6765,1,2563,Lakeshore Media,Program Director,Media,2017-09-26,2022-08-22,false,2022-08-22,crm_import
6766,1,2563,Redwood Creative,Senior Producer,Media,2013-09-12,2017-09-25,false,2017-09-25,crm_import
6767,1,2563,Redwood Creative,Managing Director,Media,2022-08-23,,true,2025-02-15,profile_enrichment
6768,1,2123,Beacon Software Group,Analyst,Technology,2019-06-21,2023-01-18,false,2023-01-18,crm_import
6769,1,2123,Mariner Labs,Software Engineer,Technology,2023-01-19,,true,2025-11-30,profile_enrichment
6770,1,5415,Youth Arts Collaborative,Senior Program Manager,Nonprofit,2011-12-30,2016-01-17,false,2016-01-17,crm_import
6771,1,5415,CivicWorks Collaborative,Program Manager,Nonprofit,2006-04-27,2011-12-29,false,2011-12-29,crm_import
6772,1,5415,Youth Arts Collaborative,Program Coordinator,Nonprofit,2000-10-11,2006-04-26,false,2006-04-26,crm_import
6773,1,5415,CivicWorks Collaborative,Director of Programs,Nonprofit,2016-01-18,,true,2026-05-10,crm_import
6774,1,12378,CivicWorks Collaborative,Vice President of Programs,Nonprofit,2011-05-13,,true,2011-08-01,profile_enrichment
6775,1,10038,Blue Lantern Technologies,Vice President of Engineering,Technology,2019-02-14,,true,2020-10-20,profile_enrichment
6776,1,11622,Metro Community Foundation,Senior Program Manager,Nonprofit,2024-07-26,,true,2024-09-09,crm_import
6777,1,2118,Youth Arts Collaborative,Vice President of Programs,Nonprofit,2021-05-17,2025-02-25,false,2025-02-25,crm_import
6778,1,2118,Metro Community Foundation,Director of Programs,Nonprofit,2016-11-20,2021-05-16,false,2021-05-16,crm_import
6779,1,2118,Community Innovation Council,Senior Program Manager,Nonprofit,2012-10-31,2016-11-19,false,2016-11-19,crm_import
6780,1,2118,CivicWorks Collaborative,Executive Director,Nonprofit,2025-02-26,,true,2026-04-24,crm_import
6781,1,13160,Redwood Creative,Senior Producer,Media,2021-05-08,,true,2024-06-12,profile_enrichment
6782,1,1678,Metro Community Foundation,Director of Programs,Nonprofit,2017-03-05,2022-02-27,false,2022-02-27,crm_import
6783,1,1678,Youth Arts Collaborative,Vice President of Programs,Nonprofit,2022-02-28,,true,2024-09-06,crm_import
6784,1,17566,Clearwater Health Group,Chief Operating Officer,Healthcare,2014-06-28,,true,2024-09-26,profile_enrichment
6785,1,12993,Regional Health Initiative,Strategic Advisor,Education,2023-09-13,2026-03-03,false,2026-03-03,profile_enrichment
6786,1,12993,Regional Health Partners,Director of Operations,Healthcare,2025-10-11,,true,2026-04-16,crm_import
6787,1,4246,Redwood Creative,Coordinator,Media,2019-03-17,2022-05-02,false,2022-05-02,crm_import
6788,1,4246,Redwood Creative,Coordinator,Media,2013-06-05,2019-03-16,false,2019-03-16,crm_import
6789,1,4246,Lakeshore Media,Coordinator,Media,2010-06-07,2013-06-04,false,2013-06-04,profile_enrichment
6790,1,4246,Orchard Studio,Producer,Media,2022-05-03,,true,2022-09-05,profile_enrichment
6791,1,6651,Mariner Media Group,President,Media,2012-04-21,,true,2022-01-18,profile_enrichment
6792,1,6531,Granite Advisory,Chief Financial Officer,Financial Services,2020-01-25,,true,2022-01-23,profile_enrichment
6793,1,16158,Northstar Systems,Director of Engineering,Technology,2012-03-11,2016-10-24,false,2016-10-24,crm_import
6794,1,16158,Blue Lantern Technologies,Engineering Manager,Technology,2008-06-27,2012-03-10,false,2012-03-10,crm_import
6795,1,16158,Northstar Systems,Senior Software Engineer,Technology,2005-01-14,2008-06-26,false,2008-06-26,crm_import
6796,1,16158,Youth Arts Collaborative,Part-Time Lecturer,Consulting,2014-02-15,2018-03-08,false,2018-03-08,profile_enrichment
6797,1,16158,Northstar Systems,Vice President of Engineering,Technology,2017-09-27,,true,2020-06-12,crm_import
6798,1,19054,Lakeshore Media,Coordinator,Media,2016-06-23,2019-12-04,false,2019-12-04,crm_import
6799,1,19054,Lakeshore Media,Coordinator,Media,2010-08-14,2015-05-02,false,2015-05-02,profile_enrichment
6800,1,19054,Orchard Studio,Coordinator,Media,2006-10-28,2010-08-13,false,2010-08-13,profile_enrichment
6801,1,19054,Orchard Studio,Producer,Media,2019-12-05,,true,2025-10-21,profile_enrichment
6802,1,3137,Summit Grove Partners,Vice President of Finance,Financial Services,2008-10-10,2012-07-26,false,2012-07-26,profile_enrichment
6803,1,3137,Silver Maple Holdings,Director of Finance,Financial Services,2005-07-04,2008-10-09,false,2008-10-09,crm_import
6804,1,3137,Silver Maple Holdings,Senior Finance Manager,Financial Services,2002-01-07,2005-07-03,false,2005-07-03,crm_import
6805,1,3137,Granite Advisory,Chief Financial Officer,Financial Services,2012-07-27,,true,2016-05-16,profile_enrichment
6806,1,13132,Granite Advisory,Senior Finance Manager,Financial Services,2019-05-12,,true,2023-07-21,crm_import
6807,1,9146,Stonebridge Financial,Vice President of Finance,Financial Services,2024-07-06,,true,2025-11-01,crm_import
6808,1,13725,Granite Industrial Group,Director of Operations,Manufacturing,2023-11-28,,true,2025-09-27,crm_import
6809,1,825,Redwood Holdings,Senior Operations Manager,Manufacturing,2014-09-07,2016-12-07,false,2016-12-07,crm_import
6810,1,825,Granite Industrial Group,Operations Manager,Manufacturing,2012-05-09,2014-09-06,false,2014-09-06,crm_import
6811,1,825,Granite Industrial Group,Director of Operations,Manufacturing,2016-12-08,,true,2019-10-23,crm_import
6812,1,4551,Blue Lantern Technologies,Engineering Manager,Technology,2017-12-13,,true,2025-05-20,crm_import
6813,1,16602,Cedar & Finch Consulting,Counsel,Legal Services,2014-08-31,,true,2021-12-27,crm_import
6814,1,14133,Beacon Software Group,Director of Engineering,Technology,2025-02-27,,true,2025-04-24,crm_import
6815,1,13431,Granite Industrial Group,Senior Operations Manager,Manufacturing,2010-01-08,,true,2010-07-22,profile_enrichment
6816,1,5392,Juniper Education Group,Associate Professor,Education,2005-11-09,2010-05-03,false,2010-05-03,crm_import
