id,school_id,constituent_id,affiliation_type,raw_affiliation_value,start_year,end_year,is_primary,record_source
18390,1,1961,parent,Current Parent,2025,,true,crm_import
18391,1,17288,parent,Parent/Guardian,2021,,true,online
18392,1,7554,parent,Parent/Guardian,2022,,true,online
18393,1,19393,parent,Parent - Undergraduate,2023,,true,advancement_entry
18394,1,3107,parent,Parent - Undergraduate,2024,,true,crm_import
18395,1,14295,parent,Parent,2025,,true,crm_import
18396,1,10840,parent,Current Parent,2021,,true,crm_import
18397,1,10840,employee,Employee,2018,,false,crm_import
18398,1,9966,parent,Parent/Guardian,2022,,true,crm_import
18399,1,14730,parent,Parent - Undergraduate,2023,,true,crm_import
18400,1,11360,parent,Current Parent,2024,,true,crm_import
18401,1,3525,parent,Current Parent,2025,,true,crm_import
18402,1,5550,parent,Parent - Undergraduate,2021,,true,online
18403,1,19600,parent,Parent,2022,,true,online
18404,1,19600,employee,Faculty/Staff,2019,,false,online
18405,1,6795,parent,Parent,2023,,true,advancement_entry
18406,1,4193,parent,Current Parent,2024,,true,crm_import
18407,1,9669,parent,Parent - Undergraduate,2025,,true,crm_import
18408,1,15646,parent,Parent/Guardian,2021,,true,crm_import
18409,1,15646,employee,Current Faculty,2018,,false,crm_import
18410,1,10676,parent,Current Parent,2022,,true,crm_import
18411,1,5365,parent,Parent - Undergraduate,2023,,true,crm_import
18412,1,6355,parent,Parent,2024,,true,crm_import
18413,1,17379,parent,Current Parent,2025,,true,crm_import
18414,1,18148,parent,Parent/Guardian,2021,,true,online
18415,1,2616,parent,Current Parent,2022,,true,online
18416,1,837,parent,Parent - Undergraduate,2023,,true,advancement_entry
18417,1,17636,parent,Parent/Guardian,2024,,true,crm_import
18418,1,5334,parent,Parent,2025,,true,crm_import
18419,1,10154,parent,Current Parent,2021,,true,crm_import
18420,1,10154,employee,Faculty/Staff,2018,,false,crm_import
18421,1,16769,parent,Parent/Guardian,2022,,true,crm_import
18422,1,8678,parent,Current Parent,2023,,true,crm_import
18423,1,16593,parent,Parent - Undergraduate,2024,,true,crm_import
18424,1,2905,parent,Parent - Undergraduate,2025,,true,crm_import
18425,1,8523,parent,Current Parent,2021,,true,online
18426,1,16525,parent,Current Parent,2022,,true,online
18427,1,8126,parent,Current Parent,2023,,true,advancement_entry
18428,1,18410,parent,Parent,2024,,true,crm_import
18429,1,859,parent,Parent/Guardian,2025,,true,crm_import
18430,1,63,parent,Parent/Guardian,2021,,true,crm_import
18431,1,63,employee,Current Faculty,2018,,false,crm_import
18432,1,10928,parent,Parent,2022,,true,crm_import
18433,1,16766,parent,Parent - Undergraduate,2023,,true,crm_import
18434,1,3323,parent,Parent,2024,,true,crm_import
18435,1,11166,parent,Current Parent,2025,,true,crm_import
18436,1,6766,parent,Parent/Guardian,2021,,true,online
18437,1,14428,parent,Parent/Guardian,2022,,true,online
18438,1,11816,parent,Parent,2023,,true,advancement_entry
18439,1,8516,parent,Parent/Guardian,2024,,true,crm_import
18440,1,3774,parent,Parent,2025,,true,crm_import
18441,1,15918,parent,Parent/Guardian,2021,,true,crm_import
18442,1,16915,parent,Parent,2022,,true,crm_import
18443,1,1424,parent,Parent,2023,,true,crm_import
18444,1,8961,parent,Current Parent,2024,,true,crm_import
18445,1,2488,parent,Parent - Undergraduate,2025,,true,crm_import
18446,1,6942,parent,Parent - Undergraduate,2021,,true,online
18447,1,8031,parent,Parent - Undergraduate,2022,,true,online
18448,1,4304,parent,Parent,2023,,true,advancement_entry
18449,1,14775,parent,Current Parent,2024,,true,crm_import
18450,1,10305,parent,Parent/Guardian,2025,,true,crm_import
18451,1,13375,parent,Parent - Undergraduate,2021,,true,crm_import
18452,1,7927,parent,Parent - Undergraduate,2022,,true,crm_import
18453,1,7927,employee,Employee,2019,,false,crm_import
18454,1,9222,parent,Current Parent,2023,,true,crm_import
18455,1,17784,parent,Parent/Guardian,2024,,true,crm_import
18456,1,14137,parent,Current Parent,2025,,true,crm_import
18457,1,19639,parent,Parent/Guardian,2021,,true,online
18458,1,6198,parent,Current Parent,2022,,true,online
18459,1,18042,parent,Parent - Undergraduate,2023,,true,advancement_entry
18460,1,6423,parent,Parent - Undergraduate,2024,,true,crm_import
18461,1,17351,parent,Parent - Undergraduate,2025,,true,crm_import
18462,1,10454,parent,Parent,2021,,true,crm_import
18463,1,19332,parent,Current Parent,2022,,true,crm_import
18464,1,1137,parent,Current Parent,2023,,true,crm_import
18465,1,806,parent,Parent,2024,,true,crm_import
18466,1,17642,parent,Parent - Undergraduate,2025,,true,crm_import
18467,1,11514,parent,Parent/Guardian,2021,,true,online
18468,1,7716,parent,Parent/Guardian,2022,,true,online
18469,1,3780,parent,Parent/Guardian,2023,,true,advancement_entry
18470,1,16178,parent,Parent/Guardian,2024,,true,crm_import
18471,1,12840,parent,Parent - Undergraduate,2025,,true,crm_import
18472,1,12840,employee,Current Faculty,2022,,false,crm_import
18473,1,6631,parent,Parent/Guardian,2021,,true,crm_import
18474,1,13234,parent,Parent - Undergraduate,2022,,true,crm_import
18475,1,18027,parent,Current Parent,2023,,true,crm_import
18476,1,11236,parent,Parent/Guardian,2024,,true,crm_import
18477,1,19420,parent,Parent,2025,,true,crm_import
18478,1,9415,parent,Parent - Undergraduate,2021,,true,online
18479,1,9929,parent,Parent - Undergraduate,2022,,true,online
18480,1,8589,parent,Parent/Guardian,2023,,true,advancement_entry
18481,1,8589,employee,Current Faculty,2020,,false,advancement_entry
18482,1,8642,parent,Current Parent,2024,,true,crm_import
18483,1,14633,parent,Parent - Undergraduate,2025,,true,crm_import
18484,1,10335,parent,Parent/Guardian,2021,,true,crm_import
18485,1,12755,parent,Current Parent,2022,,true,crm_import
18486,1,3771,parent,Parent - Undergraduate,2023,,true,crm_import
18487,1,3074,parent,Parent - Undergraduate,2024,,true,crm_import
18488,1,15631,parent,Parent,2025,,true,crm_import
18489,1,15560,parent,Current Parent,2021,,true,online
18490,1,18378,parent,Current Parent,2022,,true,online
18491,1,5500,parent,Parent,2023,,true,advancement_entry
18492,1,7220,parent,Parent/Guardian,2024,,true,crm_import
18493,1,14131,parent,Parent,2025,,true,crm_import
18494,1,2339,parent,Parent - Undergraduate,2021,,true,crm_import
18495,1,10716,parent,Current Parent,2022,,true,crm_import
18496,1,1271,parent,Parent - Undergraduate,2023,,true,crm_import
18497,1,1271,employee,Current Faculty,2020,,false,crm_import
18498,1,7450,parent,Parent/Guardian,2024,,true,crm_import
18499,1,9613,parent,Parent/Guardian,2025,,true,crm_import
18500,1,11547,parent,Current Parent,2021,,true,online
18501,1,84,parent,Current Parent,2022,,true,online
18502,1,6993,parent,Current Parent,2023,,true,advancement_entry
18503,1,19643,parent,Parent/Guardian,2024,,true,crm_import
18504,1,19929,parent,Parent - Undergraduate,2025,,true,crm_import
18505,1,6291,parent,Parent,2021,,true,crm_import
18506,1,8696,parent,Parent/Guardian,2022,,true,crm_import
18507,1,417,parent,Parent,2023,,true,crm_import
18508,1,18757,parent,Parent/Guardian,2024,,true,crm_import
18509,1,17992,parent,Parent,2025,,true,crm_import
18510,1,13158,parent,Parent,2021,,true,online
18511,1,2220,parent,Parent/Guardian,2022,,true,online
18512,1,4247,parent,Current Parent,2023,,true,advancement_entry
18513,1,14250,parent,Parent - Undergraduate,2024,,true,crm_import
18514,1,358,parent,Parent/Guardian,2025,,true,crm_import
18515,1,105,parent,Current Parent,2021,,true,crm_import
18516,1,15510,parent,Current Parent,2022,,true,crm_import
18517,1,8064,parent,Parent/Guardian,2023,,true,crm_import
18518,1,7608,parent,Parent,2024,,true,crm_import
18519,1,5419,parent,Parent,2025,,true,crm_import
18520,1,18912,parent,Current Parent,2021,,true,online
18521,1,10763,parent,Parent,2022,,true,online
18522,1,5645,parent,Current Parent,2023,,true,advancement_entry
18523,1,17353,parent,Parent,2024,,true,crm_import
18524,1,15586,parent,Parent/Guardian,2025,,true,crm_import
18525,1,14375,parent,Parent/Guardian,2021,,true,crm_import
18526,1,2206,parent,Parent/Guardian,2022,,true,crm_import
18527,1,9697,parent,Parent - Undergraduate,2023,,true,crm_import
18528,1,9697,employee,Faculty/Staff,2020,,false,crm_import
18529,1,17917,parent,Current Parent,2024,,true,crm_import
18530,1,14403,parent,Parent - Undergraduate,2025,,true,crm_import
18531,1,18832,parent,Parent - Undergraduate,2021,,true,online
18532,1,11667,parent,Parent - Undergraduate,2022,,true,online
18533,1,17025,parent,Current Parent,2023,,true,advancement_entry
18534,1,19455,parent,Parent,2024,,true,crm_import
18535,1,9040,parent,Parent - Undergraduate,2025,,true,crm_import
18536,1,16352,parent,Parent/Guardian,2021,,true,crm_import
18537,1,4574,parent,Current Parent,2022,,true,crm_import
18538,1,16736,parent,Parent - Undergraduate,2023,,true,crm_import
18539,1,16343,parent,Parent,2024,,true,crm_import
18540,1,6647,parent,Parent,2025,,true,crm_import
18541,1,8892,parent,Parent/Guardian,2021,,true,online
18542,1,17199,parent,Parent/Guardian,2022,,true,online
18543,1,11242,parent,Parent - Undergraduate,2023,,true,advancement_entry
18544,1,5810,parent,Current Parent,2024,,true,crm_import
18545,1,5810,employee,Employee,2021,,false,crm_import
18546,1,2727,parent,Parent - Undergraduate,2025,,true,crm_import
18547,1,6784,parent,Parent,2021,,true,crm_import
18548,1,4189,parent,Parent/Guardian,2022,,true,crm_import
18549,1,15661,parent,Parent/Guardian,2023,,true,crm_import
18550,1,15661,employee,Employee,2020,,false,crm_import
18551,1,938,parent,Parent/Guardian,2024,,true,crm_import
18552,1,390,parent,Parent - Undergraduate,2025,,true,crm_import
18553,1,43,parent,Current Parent,2021,,true,online
18554,1,2227,parent,Parent/Guardian,2022,,true,online
18555,1,3495,parent,Current Parent,2023,,true,advancement_entry
18556,1,8483,parent,Parent - Undergraduate,2024,,true,crm_import
18557,1,5159,parent,Parent - Undergraduate,2025,,true,crm_import
18558,1,7023,parent,Parent,2021,,true,crm_import
18559,1,8501,parent,Parent,2022,,true,crm_import
18560,1,17879,parent,Parent,2023,,true,crm_import
18561,1,13806,parent,Parent - Undergraduate,2024,,true,crm_import
18562,1,16652,parent,Parent,2025,,true,crm_import
18563,1,17792,parent,Parent - Undergraduate,2021,,true,online
18564,1,14507,parent,Parent - Undergraduate,2022,,true,online
18565,1,15774,parent,Parent/Guardian,2023,,true,advancement_entry
18566,1,1667,parent,Parent/Guardian,2024,,true,crm_import
18567,1,7525,parent,Parent,2025,,true,crm_import
18568,1,18337,parent,Parent/Guardian,2021,,true,crm_import
18569,1,19963,parent,Parent/Guardian,2022,,true,crm_import
18570,1,19963,employee,Faculty/Staff,2019,,false,crm_import
18571,1,3290,parent,Parent,2023,,true,crm_import
18572,1,2940,parent,Parent - Undergraduate,2024,,true,crm_import
18573,1,7177,parent,Parent - Undergraduate,2025,,true,crm_import
18574,1,7177,employee,Faculty/Staff,2022,,false,crm_import
18575,1,2724,parent,Current Parent,2021,,true,online
18576,1,928,parent,Parent - Undergraduate,2022,,true,online
18577,1,10437,parent,Current Parent,2023,,true,advancement_entry
18578,1,17424,parent,Parent/Guardian,2024,,true,crm_import
18579,1,3380,parent,Current Parent,2025,,true,crm_import
18580,1,18119,parent,Current Parent,2021,,true,crm_import
18581,1,1439,parent,Parent,2022,,true,crm_import
18582,1,6373,parent,Parent - Undergraduate,2023,,true,crm_import
18583,1,16938,parent,Parent,2024,,true,crm_import
18584,1,16938,employee,Current Faculty,2021,,false,crm_import
18585,1,4963,parent,Parent,2025,,true,crm_import
18586,1,4963,employee,Employee,2022,,false,crm_import
18587,1,13548,parent,Current Parent,2021,,true,online
18588,1,13548,employee,Faculty/Staff,2018,,false,online
18589,1,10568,parent,Parent - Undergraduate,2022,,true,online
18590,1,7810,parent,Parent/Guardian,2023,,true,advancement_entry
18591,1,7810,employee,Faculty/Staff,2020,,false,advancement_entry
18592,1,12770,parent,Parent - Undergraduate,2024,,true,crm_import
18593,1,15162,parent,Parent/Guardian,2025,,true,crm_import
18594,1,14290,parent,Parent - Undergraduate,2021,,true,crm_import
18595,1,7196,parent,Current Parent,2022,,true,crm_import
18596,1,1773,parent,Parent,2023,,true,crm_import
18597,1,1991,parent,Current Parent,2024,,true,crm_import
18598,1,3816,parent,Parent/Guardian,2025,,true,crm_import
18599,1,3816,employee,Employee,2022,,false,crm_import
18600,1,3030,parent,Current Parent,2021,,true,online
18601,1,5597,parent,Current Parent,2022,,true,online
18602,1,13878,parent,Parent,2023,,true,advancement_entry
18603,1,19148,parent,Current Parent,2024,,true,crm_import
18604,1,18811,parent,Parent/Guardian,2025,,true,crm_import
18605,1,2246,parent,Parent/Guardian,2021,,true,crm_import
18606,1,10864,parent,Parent,2022,,true,crm_import
18607,1,93,parent,Current Parent,2023,,true,crm_import
18608,1,1426,parent,Parent/Guardian,2024,,true,crm_import
18609,1,7812,parent,Parent/Guardian,2025,,true,crm_import
18610,1,7812,employee,Faculty/Staff,2022,,false,crm_import
18611,1,10946,parent,Parent - Undergraduate,2021,,true,online
18612,1,5880,parent,Current Parent,2022,,true,online
18613,1,1558,parent,Parent - Undergraduate,2023,,true,advancement_entry
18614,1,14436,parent,Parent,2024,,true,crm_import
18615,1,405,parent,Parent,2025,,true,crm_import
18616,1,2607,parent,Parent - Undergraduate,2021,,true,crm_import
18617,1,11062,parent,Parent/Guardian,2022,,true,crm_import
18618,1,19631,parent,Parent/Guardian,2023,,true,crm_import
18619,1,18535,parent,Parent - Undergraduate,2024,,true,crm_import
18620,1,15438,parent,Current Parent,2025,,true,crm_import
18621,1,19198,parent,Parent/Guardian,2021,,true,online
18622,1,12438,parent,Current Parent,2022,,true,online
18623,1,19207,parent,Parent,2023,,true,advancement_entry
18624,1,752,parent,Parent/Guardian,2024,,true,crm_import
18625,1,11746,parent,Current Parent,2025,,true,crm_import
18626,1,18316,parent,Parent - Undergraduate,2021,,true,crm_import
18627,1,5774,parent,Parent/Guardian,2022,,true,crm_import
18628,1,14778,parent,Current Parent,2023,,true,crm_import
18629,1,5950,parent,Parent/Guardian,2024,,true,crm_import
18630,1,17916,parent,Parent - Undergraduate,2025,,true,crm_import
18631,1,5985,parent,Parent - Undergraduate,2021,,true,online
18632,1,14901,parent,Parent/Guardian,2022,,true,online
18633,1,11947,parent,Current Parent,2023,,true,advancement_entry
18634,1,11947,employee,Current Faculty,2020,,false,advancement_entry
18635,1,11036,parent,Parent,2024,,true,crm_import
18636,1,3981,parent,Parent/Guardian,2025,,true,crm_import
18637,1,14228,parent,Parent/Guardian,2021,,true,crm_import
18638,1,13149,parent,Current Parent,2022,,true,crm_import
18639,1,15532,parent,Parent/Guardian,2023,,true,crm_import
18640,1,6025,parent,Current Parent,2024,,true,crm_import
18641,1,8349,parent,Parent,2025,,true,crm_import
18642,1,7046,parent,Parent/Guardian,2021,,true,online
18643,1,7046,employee,Employee,2018,,false,online
18644,1,11987,parent,Parent,2022,,true,online
18645,1,892,parent,Parent,2023,,true,advancement_entry
18646,1,5056,parent,Parent - Undergraduate,2024,,true,crm_import
18647,1,11292,parent,Current Parent,2025,,true,crm_import
18648,1,16823,parent,Current Parent,2021,,true,crm_import
18649,1,16310,parent,Parent - Undergraduate,2022,,true,crm_import
18650,1,14166,parent,Parent,2023,,true,crm_import
18651,1,14160,parent,Parent/Guardian,2024,,true,crm_import
18652,1,6891,parent,Current Parent,2025,,true,crm_import
18653,1,9539,parent,Current Parent,2021,,true,online
18654,1,15927,parent,Current Parent,2022,,true,online
18655,1,11782,parent,Parent,2023,,true,advancement_entry
18656,1,9544,parent,Parent - Undergraduate,2024,,true,crm_import
18657,1,12243,parent,Parent/Guardian,2025,,true,crm_import
18658,1,9734,parent,Parent/Guardian,2021,,true,crm_import
18659,1,5786,parent,Parent,2022,,true,crm_import
18660,1,7313,parent,Parent - Undergraduate,2023,,true,crm_import
18661,1,2190,parent,Parent/Guardian,2024,,true,crm_import
18662,1,2190,employee,Faculty/Staff,2021,,false,crm_import
18663,1,1055,parent,Current Parent,2025,,true,crm_import
18664,1,13950,parent,Parent,2021,,true,online
18665,1,6072,parent,Parent - Undergraduate,2022,,true,online
18666,1,11774,parent,Parent - Undergraduate,2023,,true,advancement_entry
18667,1,5389,parent,Current Parent,2024,,true,crm_import
18668,1,3932,parent,Current Parent,2025,,true,crm_import
18669,1,5332,parent,Parent,2021,,true,crm_import
18670,1,15052,parent,Parent/Guardian,2022,,true,crm_import
18671,1,11932,parent,Current Parent,2023,,true,crm_import
18672,1,18225,parent,Parent - Undergraduate,2024,,true,crm_import
18673,1,14018,parent,Parent/Guardian,2025,,true,crm_import
18674,1,11807,parent,Parent,2021,,true,online
18675,1,19444,parent,Current Parent,2022,,true,online
18676,1,4896,parent,Current Parent,2023,,true,advancement_entry
18677,1,4896,employee,Faculty/Staff,2020,,false,advancement_entry
18678,1,15178,parent,Parent/Guardian,2024,,true,crm_import
18679,1,17249,parent,Parent - Undergraduate,2025,,true,crm_import
18680,1,18903,parent,Parent,2021,,true,crm_import
18681,1,5395,parent,Parent/Guardian,2022,,true,crm_import
18682,1,19260,parent,Parent,2023,,true,crm_import
18683,1,5578,parent,Parent/Guardian,2024,,true,crm_import
18684,1,2922,parent,Parent,2025,,true,crm_import
18685,1,7145,parent,Parent,2021,,true,online
18686,1,8350,parent,Parent/Guardian,2022,,true,online
18687,1,6174,parent,Current Parent,2023,,true,advancement_entry
18688,1,6174,employee,Employee,2020,,false,advancement_entry
18689,1,19758,parent,Parent - Undergraduate,2024,,true,crm_import
18690,1,11346,parent,Parent,2025,,true,crm_import
18691,1,16231,parent,Parent/Guardian,2021,,true,crm_import
18692,1,851,parent,Current Parent,2022,,true,crm_import
18693,1,851,employee,Current Faculty,2019,,false,crm_import
18694,1,10562,parent,Parent,2023,,true,crm_import
18695,1,11146,parent,Parent,2024,,true,crm_import
18696,1,2026,parent,Parent,2025,,true,crm_import
18697,1,15930,parent,Parent - Undergraduate,2021,,true,online
18698,1,6347,parent,Parent/Guardian,2022,,true,online
18699,1,6347,employee,Employee,2019,,false,online
18700,1,2058,parent,Parent,2023,,true,advancement_entry
18701,1,2058,employee,Current Faculty,2020,,false,advancement_entry
18702,1,3911,parent,Parent - Undergraduate,2024,,true,crm_import
18703,1,4410,parent,Parent/Guardian,2025,,true,crm_import
18704,1,11551,parent,Parent/Guardian,2021,,true,crm_import
18705,1,11551,employee,Current Faculty,2018,,false,crm_import
18706,1,675,parent,Parent,2022,,true,crm_import
18707,1,4417,parent,Parent - Undergraduate,2023,,true,crm_import
18708,1,19953,parent,Parent,2024,,true,crm_import
18709,1,12857,parent,Current Parent,2025,,true,crm_import
18710,1,17466,parent,Parent,2021,,true,online
18711,1,1089,parent,Parent/Guardian,2022,,true,online
18712,1,6167,parent,Parent/Guardian,2023,,true,advancement_entry
18713,1,10183,parent,Current Parent,2024,,true,crm_import
18714,1,8148,parent,Parent/Guardian,2025,,true,crm_import
18715,1,4818,parent,Parent - Undergraduate,2021,,true,crm_import
18716,1,788,parent,Current Parent,2022,,true,crm_import
18717,1,4873,parent,Parent/Guardian,2023,,true,crm_import
18718,1,48,parent,Parent,2024,,true,crm_import
18719,1,8255,parent,Parent/Guardian,2025,,true,crm_import
18720,1,12783,parent,Current Parent,2021,,true,online
18721,1,17573,parent,Parent,2022,,true,online
18722,1,7585,parent,Parent/Guardian,2023,,true,advancement_entry
18723,1,16375,parent,Parent - Undergraduate,2024,,true,crm_import
18724,1,13614,parent,Parent/Guardian,2025,,true,crm_import
18725,1,17649,parent,Parent,2021,,true,crm_import
18726,1,9436,parent,Current Parent,2022,,true,crm_import
18727,1,13371,parent,Parent/Guardian,2023,,true,crm_import
18728,1,14792,parent,Current Parent,2024,,true,crm_import
18729,1,8816,parent,Parent/Guardian,2025,,true,crm_import
18730,1,5638,parent,Current Parent,2021,,true,online
18731,1,14463,parent,Current Parent,2022,,true,online
18732,1,3772,parent,Parent - Undergraduate,2023,,true,advancement_entry
18733,1,3772,employee,Faculty/Staff,2020,,false,advancement_entry
18734,1,3616,parent,Parent/Guardian,2024,,true,crm_import
18735,1,8452,parent,Current Parent,2025,,true,crm_import
18736,1,18190,parent,Parent,2021,,true,crm_import
18737,1,16502,parent,Parent - Undergraduate,2022,,true,crm_import
18738,1,19482,parent,Current Parent,2023,,true,crm_import
18739,1,14780,parent,Parent/Guardian,2024,,true,crm_import
18740,1,3481,parent,Parent - Undergraduate,2025,,true,crm_import
18741,1,9571,parent,Current Parent,2021,,true,online
18742,1,9571,employee,Faculty/Staff,2018,,false,online
18743,1,6605,parent,Current Parent,2022,,true,online
18744,1,14277,parent,Parent - Undergraduate,2023,,true,advancement_entry
18745,1,1612,parent,Parent - Undergraduate,2024,,true,crm_import
18746,1,9686,parent,Parent/Guardian,2025,,true,crm_import
18747,1,18232,parent,Parent/Guardian,2021,,true,crm_import
18748,1,16367,parent,Parent - Undergraduate,2022,,true,crm_import
18749,1,6673,parent,Current Parent,2023,,true,crm_import
18750,1,2084,parent,Parent - Undergraduate,2024,,true,crm_import
18751,1,3218,parent,Parent - Undergraduate,2025,,true,crm_import
18752,1,7114,parent,Parent,2021,,true,online
18753,1,16355,parent,Parent/Guardian,2022,,true,online
18754,1,876,parent,Parent/Guardian,2023,,true,advancement_entry
18755,1,2776,parent,Parent/Guardian,2024,,true,crm_import
18756,1,857,parent,Parent/Guardian,2025,,true,crm_import
18757,1,857,employee,Current Faculty,2022,,false,crm_import
18758,1,7527,parent,Parent/Guardian,2021,,true,crm_import
18759,1,7066,parent,Parent - Undergraduate,2022,,true,crm_import
18760,1,19040,parent,Parent,2023,,true,crm_import
18761,1,7030,parent,Parent,2024,,true,crm_import
18762,1,15705,parent,Parent - Undergraduate,2025,,true,crm_import
18763,1,2547,parent,Parent - Undergraduate,2021,,true,online
18764,1,10651,parent,Parent/Guardian,2022,,true,online
18765,1,56,parent,Current Parent,2023,,true,advancement_entry
18766,1,14973,parent,Parent/Guardian,2024,,true,crm_import
18767,1,5882,parent,Parent,2025,,true,crm_import
18768,1,6464,parent,Current Parent,2021,,true,crm_import
18769,1,6464,employee,Employee,2018,,false,crm_import
18770,1,18308,parent,Current Parent,2022,,true,crm_import
18771,1,14712,parent,Current Parent,2023,,true,crm_import
18772,1,7680,parent,Current Parent,2024,,true,crm_import
18773,1,13854,parent,Parent,2025,,true,crm_import
18774,1,567,parent,Parent - Undergraduate,2021,,true,online
18775,1,567,employee,Employee,2018,,false,online
18776,1,12879,parent,Current Parent,2022,,true,online
18777,1,12536,parent,Current Parent,2023,,true,advancement_entry
18778,1,15522,parent,Parent - Undergraduate,2024,,true,crm_import
18779,1,7893,parent,Current Parent,2025,,true,crm_import
18780,1,6295,parent,Parent/Guardian,2021,,true,crm_import
18781,1,7441,parent,Parent - Undergraduate,2022,,true,crm_import
18782,1,7441,employee,Faculty/Staff,2019,,false,crm_import
18783,1,14194,parent,Parent/Guardian,2023,,true,crm_import
18784,1,8314,parent,Parent,2024,,true,crm_import
18785,1,4681,parent,Parent - Undergraduate,2025,,true,crm_import
18786,1,3598,parent,Parent - Undergraduate,2021,,true,online
18787,1,3271,parent,Current Parent,2022,,true,online
18788,1,16643,parent,Parent/Guardian,2023,,true,advancement_entry
18789,1,17336,parent,Parent - Undergraduate,2024,,true,crm_import
18790,1,12343,parent,Parent/Guardian,2025,,true,crm_import
18791,1,12424,parent,Parent - Undergraduate,2021,,true,crm_import
18792,1,17926,parent,Parent,2022,,true,crm_import
18793,1,736,parent,Parent - Undergraduate,2023,,true,crm_import
18794,1,12084,parent,Parent - Undergraduate,2024,,true,crm_import
18795,1,11564,parent,Parent - Undergraduate,2025,,true,crm_import
18796,1,12252,parent,Parent/Guardian,2021,,true,online
18797,1,11217,parent,Parent/Guardian,2022,,true,online
18798,1,8357,parent,Current Parent,2023,,true,advancement_entry
18799,1,8849,parent,Parent,2024,,true,crm_import
18800,1,14899,parent,Parent - Undergraduate,2025,,true,crm_import
18801,1,14899,employee,Current Faculty,2022,,false,crm_import
18802,1,2783,parent,Current Parent,2021,,true,crm_import
18803,1,2783,employee,Current Faculty,2018,,false,crm_import
18804,1,2967,parent,Current Parent,2022,,true,crm_import
18805,1,13185,parent,Current Parent,2023,,true,crm_import
18806,1,10176,parent,Parent - Undergraduate,2024,,true,crm_import
18807,1,15911,parent,Parent,2025,,true,crm_import
18808,1,18627,parent,Parent - Undergraduate,2021,,true,online
18809,1,6103,parent,Parent/Guardian,2022,,true,online
18810,1,4365,parent,Current Parent,2023,,true,advancement_entry
18811,1,6527,parent,Parent/Guardian,2024,,true,crm_import
18812,1,7217,parent,Current Parent,2025,,true,crm_import
18813,1,17975,parent,Current Parent,2021,,true,crm_import
18814,1,9811,parent,Parent/Guardian,2022,,true,crm_import
18815,1,10658,parent,Parent/Guardian,2023,,true,crm_import
18816,1,12890,parent,Parent,2024,,true,crm_import
18817,1,15127,parent,Parent - Undergraduate,2025,,true,crm_import
18818,1,6400,parent,Parent,2021,,true,online
18819,1,11194,parent,Parent - Undergraduate,2022,,true,online
18820,1,14735,parent,Parent/Guardian,2023,,true,advancement_entry
18821,1,4608,parent,Parent,2024,,true,crm_import
18822,1,16561,parent,Parent,2025,,true,crm_import
18823,1,19419,parent,Parent - Undergraduate,2021,,true,crm_import
18824,1,13163,parent,Parent,2022,,true,crm_import
18825,1,4778,parent,Parent - Undergraduate,2023,,true,crm_import
18826,1,9631,parent,Parent - Undergraduate,2024,,true,crm_import
18827,1,18062,parent,Current Parent,2025,,true,crm_import
18828,1,7490,parent,Parent,2021,,true,online
18829,1,4112,parent,Parent - Undergraduate,2022,,true,online
18830,1,15020,parent,Parent - Undergraduate,2023,,true,advancement_entry
18831,1,8327,parent,Parent - Undergraduate,2024,,true,crm_import
18832,1,2896,parent,Parent,2025,,true,crm_import
18833,1,7844,parent,Current Parent,2021,,true,crm_import
18834,1,5617,parent,Parent - Undergraduate,2022,,true,crm_import
18835,1,18470,parent,Parent/Guardian,2023,,true,crm_import
18836,1,6139,parent,Parent/Guardian,2024,,true,crm_import
18837,1,18700,parent,Current Parent,2025,,true,crm_import
18838,1,5052,parent,Parent - Undergraduate,2021,,true,online
18839,1,1922,parent,Parent,2022,,true,online
18840,1,30,parent,Parent/Guardian,2023,,true,advancement_entry
18841,1,12325,parent,Parent/Guardian,2024,,true,crm_import
18842,1,19787,parent,Current Parent,2025,,true,crm_import
18843,1,16007,parent,Current Parent,2021,,true,crm_import
18844,1,2644,parent,Parent,2022,,true,crm_import
18845,1,5861,parent,Parent - Undergraduate,2023,,true,crm_import
18846,1,1873,parent,Current Parent,2024,,true,crm_import
18847,1,1873,employee,Current Faculty,2021,,false,crm_import
18848,1,5279,parent,Current Parent,2025,,true,crm_import
18849,1,12576,parent,Parent - Undergraduate,2021,,true,online
18850,1,8654,parent,Parent - Undergraduate,2022,,true,online
18851,1,1672,parent,Parent/Guardian,2023,,true,advancement_entry
18852,1,18920,parent,Current Parent,2024,,true,crm_import
18853,1,10812,parent,Parent/Guardian,2025,,true,crm_import
18854,1,10992,parent,Parent - Undergraduate,2021,,true,crm_import
18855,1,16076,parent,Current Parent,2022,,true,crm_import
18856,1,16076,employee,Faculty/Staff,2019,,false,crm_import
18857,1,4166,parent,Current Parent,2023,,true,crm_import
18858,1,9575,parent,Parent,2024,,true,crm_import
18859,1,4682,parent,Parent/Guardian,2025,,true,crm_import
18860,1,3390,parent,Parent/Guardian,2021,,true,online
18861,1,3390,employee,Employee,2018,,false,online
18862,1,10386,parent,Parent - Undergraduate,2022,,true,online
18863,1,6412,parent,Parent,2023,,true,advancement_entry
18864,1,6412,employee,Faculty/Staff,2020,,false,advancement_entry
18865,1,19426,parent,Parent/Guardian,2024,,true,crm_import
18866,1,7666,parent,Parent/Guardian,2025,,true,crm_import
18867,1,11498,parent,Parent,2021,,true,crm_import
